step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 2.4e-07, n/a, 5.873, 0.173, 44.7, 48.2, 41.6
128, 3.91, 3.125e-05, 5.25, 5.233, 0.219, 50.3, 49.5, 51.1
256, 3.84, 6.25e-05, 4.25, 4.503, 0.255, 52.8, 51.7, 53.9
384, 3.97, 9.375e-05, 3.53, 4.022, 0.31, 56.0, 55.4, 56.5
512, 3.85, 0.000125, 3.13, 3.712, 0.33, 57.4, 56.4, 58.5
640, 3.9, 0.00015625, 2.85, 3.586, 0.351, 58.4, 58.2, 58.6
768, 3.8, 0.0001875, 2.71, 3.46, 0.359, 58.9, 58.8, 59.0
896, 4.0, 0.00021875, 2.58, 3.461, 0.371, 59.7, 59.6, 59.8
1024, 3.89, 0.00025, 2.48, 3.394, 0.375, 59.6, 60.3, 58.9
1152, 3.78, 0.00024554, 2.42, 3.405, 0.376, 59.6, 60.6, 58.5
1280, 4.01, 0.00024107, 2.32, 3.379, 0.385, 60.1, 61.3, 59.0
1408, 3.78, 0.00023661, 2.33, 3.386, 0.378, 59.5, 61.2, 57.8
1536, 4.01, 0.00023214, 2.21, 3.358, 0.385, 59.9, 61.6, 58.2
1664, 3.85, 0.00022768, 2.23, 3.387, 0.387, 59.9, 62.1, 57.9
1792, 3.81, 0.00022321, 2.2, 3.361, 0.391, 60.2, 62.2, 58.3
1920, 3.89, 0.00021875, 2.15, 3.369, 0.397, 60.5, 62.8, 58.4
2048, 3.9, 0.00021429, 2.12, 3.363, 0.399, 60.6, 63.0, 58.3
2176, 3.81, 0.00020982, 2.08, 3.41, 0.394, 60.0, 63.1, 57.2
2304, 3.88, 0.00020536, 2.1, 3.372, 0.401, 60.5, 63.4, 57.8
2432, 3.92, 0.00020089, 2.04, 3.378, 0.401, 60.5, 63.4, 57.9
2560, 3.88, 0.00019643, 2.03, 3.359, 0.411, 61.0, 64.5, 57.8
