step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 9.8e-07, n/a, 5.87, 0.158, 43.3, 47.4, 39.8
64, 3.79, 6.25e-05, 5.3, 5.142, 0.188, 48.7, 47.3, 50.2
128, 3.79, 0.000125, 4.24, 4.367, 0.219, 51.5, 48.6, 54.7
192, 3.78, 0.0001875, 3.54, 4.026, 0.263, 54.0, 51.4, 56.9
256, 3.79, 0.00025, 3.08, 3.829, 0.295, 55.7, 53.7, 58.0
320, 3.78, 0.0003125, 2.78, 3.756, 0.311, 56.6, 54.8, 58.4
384, 3.79, 0.000375, 2.58, 3.711, 0.314, 56.4, 55.4, 57.4
448, 3.8, 0.0004375, 2.42, 3.709, 0.318, 56.5, 55.9, 57.3
512, 3.8, 0.0005, 2.27, 3.731, 0.319, 56.2, 56.4, 56.0
576, 3.78, 0.00049107, 2.16, 3.783, 0.329, 56.8, 57.1, 56.5
640, 3.79, 0.00048214, 2.04, 3.795, 0.32, 56.0, 56.8, 55.2
704, 3.78, 0.00047321, 1.95, 3.854, 0.315, 55.6, 56.6, 54.7
768, 3.78, 0.00046429, 1.87, 3.846, 0.322, 56.0, 57.0, 55.1
832, 3.76, 0.00045536, 1.79, 3.871, 0.321, 55.7, 57.4, 54.0
896, 3.75, 0.00044643, 1.72, 3.911, 0.321, 55.8, 57.3, 54.3
960, 3.75, 0.0004375, 1.65, 3.968, 0.328, 56.3, 57.6, 55.1
1024, 3.75, 0.00042857, 1.59, 3.972, 0.321, 55.5, 57.6, 53.7
1088, 3.73, 0.00041964, 1.54, 4.002, 0.318, 55.3, 57.5, 53.3
1152, 3.73, 0.00041071, 1.48, 4.101, 0.32, 55.5, 57.4, 53.7
1216, 3.75, 0.00040179, 1.43, 4.113, 0.308, 54.6, 56.8, 52.5
1280, 3.73, 0.00039286, 1.38, 4.195, 0.319, 55.5, 57.5, 53.6
1344, 3.72, 0.00038393, 1.34, 4.234, 0.313, 54.9, 57.3, 52.7
1408, 3.75, 0.000375, 1.3, 4.26, 0.309, 54.5, 57.0, 52.3
1472, 3.73, 0.00036607, 1.26, 4.305, 0.313, 54.9, 57.2, 52.8
1536, 3.72, 0.00035714, 1.22, 4.325, 0.319, 55.4, 57.4, 53.6
1600, 3.74, 0.00034821, 1.18, 4.375, 0.313, 55.0, 57.0, 53.1
1664, 3.73, 0.00033929, 1.15, 4.382, 0.308, 54.5, 56.9, 52.4
1728, 3.74, 0.00033036, 1.12, 4.477, 0.31, 54.5, 57.1, 52.1
1792, 3.74, 0.00032143, 1.09, 4.462, 0.314, 54.8, 57.4, 52.5
1856, 3.79, 0.0003125, 1.06, 4.508, 0.316, 54.9, 57.7, 52.4
1920, 3.78, 0.00030357, 1.03, 4.619, 0.311, 54.7, 57.2, 52.3
1984, 3.77, 0.00029464, 1.0, 4.599, 0.31, 54.7, 57.0, 52.5
2048, 3.78, 0.00028571, 0.98, 4.689, 0.306, 54.2, 56.9, 51.8
2112, 3.77, 0.00027679, 0.96, 4.649, 0.319, 55.3, 57.6, 53.1
2176, 3.78, 0.00026786, 0.93, 4.678, 0.309, 54.5, 57.0, 52.3
2240, 3.79, 0.00025893, 0.91, 4.722, 0.307, 54.5, 56.8, 52.3
2304, 3.76, 0.00025, 0.88, 4.758, 0.309, 54.5, 57.0, 52.2
2368, 3.78, 0.00024107, 0.86, 4.848, 0.309, 54.5, 57.0, 52.2
2432, 3.76, 0.00023214, 0.84, 4.829, 0.299, 53.8, 56.4, 51.4
2496, 3.78, 0.00022321, 0.83, 4.875, 0.297, 53.7, 56.3, 51.3
2560, 3.77, 0.00021429, 0.81, 4.899, 0.307, 54.3, 57.1, 51.8
2624, 3.78, 0.00020536, 0.8, 4.916, 0.304, 54.1, 56.8, 51.6
2688, 3.78, 0.00019643, 0.78, 4.995, 0.304, 54.2, 56.7, 52.0
2752, 3.78, 0.0001875, 0.77, 5.007, 0.3, 53.8, 56.5, 51.4
2816, 3.77, 0.00017857, 0.76, 5.012, 0.295, 53.5, 56.3, 50.9
2880, 3.73, 0.00016964, 0.74, 5.028, 0.301, 53.9, 56.6, 51.4
2944, 3.71, 0.00016071, 0.73, 5.069, 0.296, 53.6, 56.2, 51.3
3008, 3.73, 0.00015179, 0.71, 5.132, 0.302, 53.9, 56.8, 51.3
3072, 3.7, 0.00014286, 0.71, 5.161, 0.305, 54.2, 56.8, 51.8
3136, 3.74, 0.00013393, 0.69, 5.151, 0.295, 53.4, 56.3, 50.8
3200, 3.72, 0.000125, 0.69, 5.127, 0.298, 53.6, 56.5, 50.9
3264, 3.72, 0.00011607, 0.68, 5.129, 0.289, 53.0, 56.0, 50.3
3328, 3.73, 0.00010714, 0.67, 5.207, 0.301, 53.9, 56.5, 51.5
3392, 3.72, 9.821e-05, 0.66, 5.196, 0.292, 53.2, 56.0, 50.7
3456, 3.72, 8.929e-05, 0.65, 5.233, 0.295, 53.4, 56.2, 50.9
3520, 3.72, 8.036e-05, 0.65, 5.27, 0.301, 53.9, 56.6, 51.4
3584, 3.71, 7.143e-05, 0.64, 5.274, 0.298, 53.5, 56.6, 50.7
3648, 3.72, 6.25e-05, 0.64, 5.243, 0.295, 53.4, 56.3, 50.7
3712, 3.73, 5.357e-05, 0.63, 5.222, 0.295, 53.5, 56.2, 51.0
3776, 3.72, 4.464e-05, 0.63, 5.239, 0.297, 53.5, 56.4, 51.0
3840, 3.72, 3.571e-05, 0.62, 5.318, 0.291, 53.1, 56.1, 50.4
3904, 3.72, 2.679e-05, 0.62, 5.313, 0.292, 53.2, 56.1, 50.6
3968, 3.71, 1.786e-05, 0.62, 5.322, 0.297, 53.6, 56.4, 51.0
4032, 3.73, 8.93e-06, 0.61, 5.268, 0.289, 53.0, 55.9, 50.4
4096, 3.71, 0.0, 0.61, 5.277, 0.295, 53.5, 56.2, 51.0
