step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 9.8e-07, n/a, 5.751, 0.283, 50.7, 57.4, 45.4
64, 3.84, 6.25e-05, 5.23, 5.162, 0.269, 51.7, 54.5, 49.1
128, 3.79, 0.000125, 4.29, 4.433, 0.341, 57.6, 57.9, 57.4
192, 3.77, 0.0001875, 3.61, 3.92, 0.392, 61.1, 60.7, 61.6
256, 3.77, 0.00025, 3.22, 3.705, 0.422, 62.8, 63.2, 62.4
320, 3.77, 0.0003125, 2.96, 3.563, 0.417, 62.0, 63.6, 60.6
384, 3.77, 0.000375, 2.79, 3.51, 0.415, 61.8, 63.8, 59.9
448, 3.78, 0.0004375, 2.65, 3.495, 0.412, 61.3, 64.0, 58.8
512, 3.77, 0.0005, 2.53, 3.49, 0.419, 61.5, 64.9, 58.6
576, 3.77, 0.00049107, 2.42, 3.529, 0.419, 61.6, 64.8, 58.7
640, 3.79, 0.00048214, 2.34, 3.532, 0.416, 61.3, 64.9, 58.0
704, 3.76, 0.00047321, 2.26, 3.542, 0.415, 61.0, 65.2, 57.3
768, 3.78, 0.00046429, 2.19, 3.618, 0.41, 60.5, 65.1, 56.5
832, 3.78, 0.00045536, 2.14, 3.598, 0.407, 60.1, 65.1, 55.8
896, 3.78, 0.00044643, 2.08, 3.686, 0.406, 60.0, 65.1, 55.7
960, 3.76, 0.0004375, 2.02, 3.719, 0.41, 60.3, 65.5, 55.9
1024, 3.77, 0.00042857, 1.98, 3.723, 0.398, 59.2, 65.1, 54.2
1088, 3.77, 0.00041964, 1.93, 3.753, 0.398, 59.1, 65.1, 54.1
1152, 3.77, 0.00041071, 1.88, 3.839, 0.399, 59.3, 65.0, 54.4
1216, 3.77, 0.00040179, 1.84, 3.842, 0.396, 58.9, 65.1, 53.8
1280, 3.8, 0.00039286, 1.81, 3.891, 0.397, 59.1, 65.1, 54.0
1344, 3.79, 0.00038393, 1.78, 3.908, 0.388, 58.4, 64.6, 53.2
1408, 3.78, 0.000375, 1.75, 3.884, 0.392, 58.6, 65.0, 53.2
1472, 3.78, 0.00036607, 1.72, 3.952, 0.39, 58.3, 65.0, 52.8
1536, 3.78, 0.00035714, 1.68, 3.992, 0.382, 57.7, 64.5, 52.2
1600, 3.76, 0.00034821, 1.66, 4.039, 0.377, 57.5, 64.0, 52.3
1664, 3.76, 0.00033929, 1.63, 3.981, 0.385, 58.0, 64.5, 52.7
1728, 3.77, 0.00033036, 1.6, 4.026, 0.379, 57.7, 64.0, 52.5
1792, 3.77, 0.00032143, 1.59, 4.053, 0.381, 57.8, 64.3, 52.4
1856, 3.77, 0.0003125, 1.57, 4.093, 0.385, 58.1, 64.5, 52.9
1920, 3.78, 0.00030357, 1.54, 4.16, 0.384, 57.9, 64.5, 52.6
1984, 3.78, 0.00029464, 1.52, 4.116, 0.378, 57.5, 64.1, 52.2
2048, 3.78, 0.00028571, 1.5, 4.182, 0.374, 57.2, 63.8, 51.8
2112, 3.77, 0.00027679, 1.49, 4.163, 0.38, 57.7, 64.3, 52.3
2176, 3.75, 0.00026786, 1.47, 4.209, 0.381, 57.6, 64.5, 52.0
2240, 3.77, 0.00025893, 1.45, 4.221, 0.371, 57.0, 63.6, 51.6
2304, 3.78, 0.00025, 1.44, 4.234, 0.376, 57.3, 63.9, 52.0
2368, 3.77, 0.00024107, 1.42, 4.305, 0.369, 56.8, 63.6, 51.2
2432, 3.78, 0.00023214, 1.41, 4.277, 0.375, 57.3, 64.0, 51.8
2496, 3.77, 0.00022321, 1.39, 4.278, 0.367, 56.6, 63.5, 51.1
2560, 3.78, 0.00021429, 1.38, 4.316, 0.374, 57.2, 63.9, 51.7
2624, 3.78, 0.00020536, 1.36, 4.316, 0.37, 56.8, 63.6, 51.3
2688, 3.76, 0.00019643, 1.35, 4.347, 0.382, 57.8, 64.3, 52.5
2752, 3.76, 0.0001875, 1.34, 4.314, 0.363, 56.4, 63.2, 50.9
2816, 3.76, 0.00017857, 1.33, 4.371, 0.365, 56.4, 63.4, 50.8
2880, 3.75, 0.00016964, 1.32, 4.332, 0.373, 57.1, 63.9, 51.6
2944, 3.77, 0.00016071, 1.31, 4.372, 0.364, 56.4, 63.3, 50.8
3008, 3.77, 0.00015179, 1.3, 4.401, 0.371, 57.0, 63.6, 51.7
3072, 3.77, 0.00014286, 1.3, 4.35, 0.36, 56.1, 63.0, 50.6
3136, 3.78, 0.00013393, 1.29, 4.436, 0.37, 57.0, 63.5, 51.7
3200, 3.77, 0.000125, 1.28, 4.417, 0.362, 56.4, 63.1, 50.9
3264, 3.78, 0.00011607, 1.27, 4.45, 0.367, 56.7, 63.4, 51.3
3328, 3.77, 0.00010714, 1.27, 4.517, 0.362, 56.4, 63.0, 51.0
3392, 3.77, 9.821e-05, 1.26, 4.389, 0.364, 56.4, 63.3, 50.9
3456, 3.77, 8.929e-05, 1.25, 4.554, 0.366, 56.6, 63.4, 51.1
3520, 3.77, 8.036e-05, 1.25, 4.533, 0.362, 56.3, 63.1, 50.8
3584, 3.76, 7.143e-05, 1.24, 4.517, 0.363, 56.4, 63.1, 51.0
3648, 3.76, 6.25e-05, 1.24, 4.449, 0.364, 56.4, 63.2, 51.0
