step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 9.8e-07, n/a, 5.693, 0.258, 48.8, 55.7, 43.4
128, 4.38, 0.000125, 4.61, 4.479, 0.308, 56.6, 54.2, 59.2
256, 4.08, 0.00025, 3.32, 3.845, 0.413, 63.7, 59.4, 68.7
384, 4.04, 0.000375, 2.78, 3.716, 0.438, 65.1, 61.0, 69.8
512, 3.95, 0.0005, 2.61, 3.373, 0.469, 66.8, 63.5, 70.6
640, 4.01, 0.000625, 2.41, 3.314, 0.481, 67.5, 64.6, 70.5
768, 4.23, 0.00075, 2.39, 3.359, 0.491, 67.9, 65.7, 70.2
896, 4.14, 0.000875, 2.19, 3.324, 0.501, 68.5, 66.3, 71.0
1024, 4.12, 0.001, 2.17, 3.267, 0.508, 68.8, 67.4, 70.2
1152, 4.11, 0.00098214, 2.06, 3.338, 0.515, 69.1, 68.0, 70.3
1280, 4.24, 0.00096429, 2.06, 3.238, 0.523, 69.5, 69.2, 69.7
1408, 4.03, 0.00094643, 2.02, 3.281, 0.525, 69.5, 69.7, 69.2
1536, 4.33, 0.00092857, 1.96, 3.266, 0.534, 70.0, 70.4, 69.7
1664, 4.12, 0.00091071, 1.87, 3.232, 0.537, 70.0, 71.0, 69.2
1792, 4.08, 0.00089286, 1.96, 3.231, 0.532, 69.7, 70.8, 68.8
1920, 3.92, 0.000875, 1.94, 3.235, 0.532, 69.4, 71.6, 67.4
2048, 4.2, 0.00085714, 1.89, 3.387, 0.52, 68.7, 70.7, 66.8
2176, 4.1, 0.00083929, 1.76, 3.137, 0.533, 69.5, 71.5, 67.7
2304, 4.09, 0.00082143, 1.85, 3.152, 0.533, 69.4, 71.8, 67.2
2432, 4.08, 0.00080357, 1.91, 3.123, 0.54, 70.0, 71.8, 68.3
2560, 4.02, 0.00078571, 1.75, 3.17, 0.53, 69.2, 71.6, 67.0
2688, 4.18, 0.00076786, 1.79, 3.135, 0.535, 69.6, 72.1, 67.2
2816, 4.25, 0.00075, 1.8, 3.352, 0.526, 68.7, 71.9, 65.9
2944, 4.18, 0.00073214, 1.93, 3.149, 0.53, 69.2, 71.7, 66.9
3072, 4.09, 0.00071429, 1.77, 3.161, 0.528, 68.9, 72.2, 65.9
3200, 4.32, 0.00069643, 1.73, 3.157, 0.537, 69.6, 72.3, 67.0
3328, 4.05, 0.00067857, 1.79, 3.111, 0.533, 69.4, 71.9, 67.0
3456, 4.01, 0.00066071, 1.79, 3.101, 0.53, 69.1, 72.0, 66.4
3584, 4.17, 0.00064286, 1.69, 3.129, 0.528, 68.9, 72.1, 66.0
3712, 4.16, 0.000625, 1.73, 3.144, 0.531, 69.1, 72.3, 66.1
3840, 3.94, 0.00060714, 1.77, 3.082, 0.533, 69.3, 72.2, 66.6
3968, 4.27, 0.00058929, 1.72, 3.125, 0.526, 68.6, 72.2, 65.4
4096, 4.13, 0.00057143, 1.76, 3.101, 0.532, 69.1, 72.4, 66.1
4224, 4.2, 0.00055357, 1.71, 3.143, 0.528, 68.8, 72.4, 65.5
4352, 4.23, 0.00053571, 1.74, 3.079, 0.529, 68.9, 72.4, 65.7
4480, 4.04, 0.00051786, 1.72, 3.055, 0.528, 68.9, 72.2, 65.9
4608, 4.12, 0.0005, 1.71, 3.11, 0.523, 68.3, 72.3, 64.8
4736, 4.03, 0.00048214, 1.73, 3.086, 0.525, 68.6, 72.3, 65.1
4864, 4.0, 0.00046429, 1.79, 3.102, 0.527, 68.7, 72.5, 65.2
4992, 4.21, 0.00044643, 1.64, 3.178, 0.517, 67.9, 72.2, 64.0
5120, 4.09, 0.00042857, 1.67, 3.095, 0.527, 68.6, 72.6, 65.0
5248, 4.07, 0.00041071, 1.63, 3.083, 0.528, 68.7, 72.6, 65.1
5376, 4.2, 0.00039286, 1.72, 3.047, 0.523, 68.3, 72.4, 64.6
5504, 4.38, 0.000375, 1.64, 3.024, 0.519, 68.1, 72.1, 64.5
5632, 3.82, 0.00035714, 1.76, 3.058, 0.525, 68.5, 72.3, 65.1
5760, 4.22, 0.00033929, 1.59, 3.057, 0.523, 68.3, 72.2, 64.8
5888, 4.14, 0.00032143, 1.75, 3.091, 0.524, 68.3, 72.7, 64.4
6016, 4.25, 0.00030357, 1.64, 3.071, 0.525, 68.4, 72.6, 64.7
6144, 4.05, 0.00028571, 1.61, 3.108, 0.521, 68.0, 72.6, 64.0
6272, 4.05, 0.00026786, 1.69, 3.071, 0.526, 68.5, 72.7, 64.8
6400, 4.07, 0.00025, 1.68, 3.051, 0.526, 68.5, 72.7, 64.7
6528, 4.04, 0.00023214, 1.69, 3.031, 0.526, 68.4, 72.8, 64.6
6656, 4.27, 0.00021429, 1.59, 3.046, 0.526, 68.4, 72.8, 64.6
6784, 4.02, 0.00019643, 1.68, 3.045, 0.525, 68.4, 72.8, 64.5
6912, 4.13, 0.00017857, 1.64, 3.06, 0.525, 68.2, 73.0, 64.0
7040, 4.2, 0.00016071, 1.6, 3.04, 0.526, 68.4, 72.8, 64.5
7168, 4.14, 0.00014286, 1.71, 3.036, 0.522, 68.1, 72.7, 64.1
7296, 4.09, 0.000125, 1.58, 3.027, 0.529, 68.6, 73.0, 64.7
7424, 4.14, 0.00010714, 1.67, 3.056, 0.525, 68.3, 72.8, 64.4
7552, 4.17, 8.929e-05, 1.65, 3.047, 0.525, 68.3, 72.8, 64.3
7680, 4.1, 7.143e-05, 1.65, 3.066, 0.524, 68.3, 72.8, 64.3
7808, 4.12, 5.357e-05, 1.58, 3.062, 0.524, 68.3, 72.7, 64.3
7936, 4.06, 3.571e-05, 1.62, 3.042, 0.521, 68.0, 72.5, 64.0
8064, 4.17, 1.786e-05, 1.7, 3.026, 0.525, 68.3, 72.9, 64.3
8192, 4.27, 0.0, 1.57, 3.042, 0.523, 68.2, 72.8, 64.1
