step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 2.4e-07, n/a, 5.69, 0.251, 48.2, 55.3, 42.7
128, 4.45, 3.125e-05, 5.09, 5.035, 0.259, 52.1, 52.8, 51.4
256, 4.03, 6.25e-05, 4.03, 4.444, 0.305, 57.0, 53.3, 61.3
384, 3.99, 9.375e-05, 3.4, 4.116, 0.349, 60.5, 54.4, 68.2
512, 3.94, 0.000125, 3.07, 3.797, 0.383, 62.6, 55.9, 70.9
640, 3.96, 0.00015625, 2.82, 3.55, 0.413, 64.4, 57.3, 73.7
768, 4.18, 0.0001875, 2.75, 3.506, 0.422, 64.9, 58.0, 73.5
896, 4.08, 0.00021875, 2.53, 3.493, 0.421, 64.7, 58.4, 72.4
1024, 4.11, 0.00025, 2.47, 3.461, 0.424, 64.9, 58.7, 72.5
1152, 4.06, 0.00024554, 2.36, 3.483, 0.43, 65.1, 59.2, 72.4
1280, 4.17, 0.00024107, 2.35, 3.425, 0.433, 65.2, 59.5, 72.2
1408, 4.05, 0.00023661, 2.29, 3.383, 0.433, 65.2, 59.4, 72.4
1536, 4.28, 0.00023214, 2.23, 3.395, 0.435, 65.3, 59.8, 71.9
1664, 4.07, 0.00022768, 2.13, 3.359, 0.438, 65.4, 60.3, 71.3
1792, 4.04, 0.00022321, 2.22, 3.364, 0.439, 65.5, 60.4, 71.5
1920, 3.92, 0.00021875, 2.19, 3.3, 0.44, 65.6, 60.3, 71.8
2048, 4.18, 0.00021429, 2.14, 3.317, 0.439, 65.3, 60.7, 70.7
2176, 4.08, 0.00020982, 1.99, 3.261, 0.444, 65.6, 61.0, 71.0
2304, 4.01, 0.00020536, 2.09, 3.278, 0.445, 65.7, 61.1, 71.1
2432, 4.11, 0.00020089, 2.16, 3.255, 0.447, 65.8, 61.1, 71.3
2560, 3.92, 0.00019643, 1.99, 3.27, 0.439, 65.3, 60.8, 70.6
2688, 4.1, 0.00019196, 2.03, 3.247, 0.445, 65.7, 60.9, 71.4
2816, 4.15, 0.0001875, 2.04, 3.33, 0.446, 65.7, 61.3, 70.8
2944, 4.18, 0.00018304, 2.18, 3.285, 0.445, 65.6, 61.3, 70.5
