step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 1e-07, n/a, 5.87, 0.158, 43.3, 47.4, 39.8
128, 4.07, 1.25e-05, 5.44, 5.535, 0.177, 46.5, 47.5, 45.6
256, 4.15, 2.5e-05, 4.66, 4.884, 0.183, 49.5, 46.4, 53.0
384, 4.03, 3.75e-05, 4.06, 4.503, 0.213, 51.6, 47.8, 56.0
512, 4.42, 5e-05, 3.6, 4.206, 0.236, 53.2, 49.0, 58.1
640, 4.32, 6.25e-05, 3.31, 4.001, 0.262, 54.9, 50.4, 60.2
768, 4.1, 7.5e-05, 3.06, 3.863, 0.275, 55.5, 51.2, 60.7
896, 4.09, 8.75e-05, 2.85, 3.732, 0.298, 57.0, 52.3, 62.5
1024, 4.17, 0.0001, 2.69, 3.642, 0.306, 57.5, 52.9, 62.9
1152, 4.07, 9.821e-05, 2.6, 3.56, 0.317, 58.1, 53.5, 63.4
1280, 4.24, 9.643e-05, 2.49, 3.53, 0.328, 58.7, 54.1, 64.2
1408, 4.32, 9.464e-05, 2.54, 3.48, 0.327, 58.7, 54.1, 64.1
1536, 4.23, 9.286e-05, 2.43, 3.458, 0.34, 59.3, 55.0, 64.5
1664, 4.19, 9.107e-05, 2.39, 3.465, 0.342, 59.4, 55.3, 64.1
1792, 4.08, 8.929e-05, 2.43, 3.433, 0.35, 59.9, 55.7, 64.6
1920, 4.09, 8.75e-05, 2.33, 3.377, 0.35, 59.8, 55.8, 64.5
2048, 4.07, 8.571e-05, 2.26, 3.374, 0.357, 60.3, 56.1, 65.2
2176, 4.07, 8.393e-05, 2.34, 3.374, 0.359, 60.3, 56.4, 64.8
2304, 4.06, 8.214e-05, 2.31, 3.365, 0.361, 60.4, 56.6, 64.8
2432, 4.13, 8.036e-05, 2.14, 3.365, 0.363, 60.5, 56.8, 64.8
2560, 3.97, 7.857e-05, 2.22, 3.36, 0.362, 60.4, 56.8, 64.5
2688, 4.24, 7.679e-05, 2.21, 3.338, 0.368, 60.7, 57.1, 64.8
2816, 4.3, 7.5e-05, 2.15, 3.344, 0.37, 60.9, 57.4, 64.8
2944, 4.02, 7.321e-05, 2.24, 3.32, 0.375, 61.0, 57.8, 64.6
3072, 3.88, 7.143e-05, 2.21, 3.308, 0.383, 61.5, 58.3, 65.0
3200, 4.35, 6.964e-05, 2.18, 3.286, 0.386, 61.6, 58.6, 65.0
3328, 4.08, 6.786e-05, 2.16, 3.297, 0.385, 61.6, 58.5, 64.9
3456, 3.94, 6.607e-05, 2.1, 3.305, 0.39, 62.0, 58.8, 65.5
3584, 4.23, 6.429e-05, 2.14, 3.272, 0.39, 61.9, 58.9, 65.3
3712, 4.12, 6.25e-05, 2.12, 3.269, 0.397, 62.3, 59.4, 65.5
3840, 4.25, 6.071e-05, 2.08, 3.3, 0.393, 62.0, 59.1, 65.3
3968, 4.27, 5.893e-05, 2.08, 3.289, 0.394, 62.1, 59.3, 65.0
4096, 3.94, 5.714e-05, 2.07, 3.289, 0.387, 61.5, 59.1, 64.1
4224, 4.17, 5.536e-05, 2.19, 3.27, 0.387, 61.6, 59.1, 64.3
