step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 4.9e-07, n/a, 7.307, 0.103, 34.3, 41.9, 29.0
64, 4.31, 3.125e-05, 6.16, 5.951, 0.113, 39.0, 41.2, 37.0
128, 4.0, 6.25e-05, 4.8, 4.673, 0.229, 49.9, 47.0, 53.1
192, 3.95, 9.375e-05, 3.94, 3.93, 0.264, 52.9, 48.2, 58.5
256, 3.95, 0.000125, 3.43, 3.566, 0.29, 54.9, 49.2, 62.1
320, 4.01, 0.00015625, 3.1, 3.425, 0.313, 56.2, 50.6, 63.3
384, 3.96, 0.0001875, 2.88, 3.361, 0.314, 56.2, 50.8, 62.9
448, 3.97, 0.00021875, 2.69, 3.339, 0.322, 56.6, 51.4, 63.1
512, 3.96, 0.00025, 2.53, 3.341, 0.321, 56.5, 51.4, 62.8
576, 3.96, 0.00024554, 2.39, 3.38, 0.313, 55.8, 51.3, 61.2
640, 3.95, 0.00024107, 2.27, 3.417, 0.314, 55.8, 51.5, 60.8
704, 3.95, 0.00023661, 2.17, 3.426, 0.317, 55.9, 51.7, 60.9
768, 3.95, 0.00023214, 2.09, 3.505, 0.305, 55.1, 51.2, 59.6
832, 3.94, 0.00022768, 2.02, 3.466, 0.309, 55.2, 51.7, 59.2
896, 3.97, 0.00022321, 1.96, 3.516, 0.306, 55.0, 51.5, 59.0
960, 3.96, 0.00021875, 1.9, 3.542, 0.315, 55.5, 52.1, 59.4
1024, 3.96, 0.00021429, 1.84, 3.589, 0.312, 55.2, 52.1, 58.7
1088, 3.94, 0.00020982, 1.8, 3.636, 0.308, 54.9, 51.9, 58.2
1152, 3.96, 0.00020536, 1.75, 3.645, 0.305, 54.7, 51.8, 58.0
1216, 3.94, 0.00020089, 1.71, 3.686, 0.319, 55.6, 52.7, 58.9
1280, 3.94, 0.00019643, 1.67, 3.713, 0.312, 55.2, 52.2, 58.7
1344, 3.94, 0.00019196, 1.64, 3.78, 0.303, 54.5, 51.9, 57.3
1408, 3.95, 0.0001875, 1.6, 3.776, 0.31, 54.9, 52.2, 57.9
1472, 3.95, 0.00018304, 1.56, 3.807, 0.309, 54.9, 52.2, 57.9
1536, 3.95, 0.00017857, 1.53, 3.807, 0.306, 54.8, 51.9, 58.0
1600, 3.93, 0.00017411, 1.51, 3.848, 0.303, 54.4, 51.9, 57.0
1664, 3.95, 0.00016964, 1.47, 3.882, 0.306, 54.6, 52.0, 57.5
1728, 3.94, 0.00016518, 1.44, 3.91, 0.307, 54.7, 52.1, 57.5
1792, 3.95, 0.00016071, 1.42, 3.96, 0.302, 54.2, 52.0, 56.7
1856, 3.96, 0.00015625, 1.4, 3.97, 0.309, 54.9, 52.1, 58.1
1920, 3.94, 0.00015179, 1.37, 4.005, 0.308, 54.7, 52.2, 57.5
1984, 3.95, 0.00014732, 1.35, 4.018, 0.306, 54.6, 52.1, 57.5
2048, 3.97, 0.00014286, 1.33, 4.046, 0.307, 54.7, 52.1, 57.6
2112, 3.94, 0.00013839, 1.31, 4.055, 0.303, 54.5, 51.8, 57.4
