step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 2.4e-07, n/a, 7.307, 0.103, 34.3, 41.9, 29.0
128, 3.86, 3.125e-05, 5.79, 5.326, 0.16, 44.8, 43.2, 46.6
256, 4.08, 6.25e-05, 4.19, 4.111, 0.258, 52.3, 48.1, 57.3
384, 4.0, 9.375e-05, 3.34, 3.586, 0.308, 56.0, 50.2, 63.3
512, 3.91, 0.000125, 2.93, 3.384, 0.332, 57.5, 51.5, 65.1
640, 3.98, 0.00015625, 2.61, 3.317, 0.352, 58.7, 52.7, 66.2
768, 4.17, 0.0001875, 2.54, 3.258, 0.356, 58.8, 53.3, 65.6
896, 4.04, 0.00021875, 2.36, 3.199, 0.364, 59.1, 54.3, 64.8
1024, 3.89, 0.00025, 2.33, 3.168, 0.381, 60.1, 55.2, 66.0
1152, 4.05, 0.00024554, 2.1, 3.152, 0.385, 60.4, 55.5, 66.2
1280, 4.07, 0.00024107, 2.15, 3.141, 0.384, 60.3, 55.6, 65.8
1408, 3.97, 0.00023661, 2.06, 3.112, 0.388, 60.5, 55.9, 65.9
1536, 3.92, 0.00023214, 2.0, 3.097, 0.39, 60.6, 56.0, 66.1
1664, 4.03, 0.00022768, 1.94, 3.085, 0.39, 60.5, 56.2, 65.5
1792, 4.03, 0.00022321, 1.84, 3.071, 0.385, 60.2, 56.0, 65.1
1920, 3.96, 0.00021875, 1.93, 3.098, 0.387, 60.3, 56.0, 65.4
2048, 4.07, 0.00021429, 1.89, 3.08, 0.385, 60.1, 56.2, 64.7
2176, 3.99, 0.00020982, 1.68, 3.058, 0.389, 60.4, 56.3, 65.2
2304, 3.98, 0.00020536, 1.81, 3.067, 0.392, 60.6, 56.5, 65.5
2432, 3.93, 0.00020089, 1.91, 3.023, 0.385, 60.1, 56.3, 64.5
2560, 4.04, 0.00019643, 1.73, 3.041, 0.392, 60.6, 56.6, 65.0
2688, 4.04, 0.00019196, 1.81, 3.028, 0.397, 60.9, 56.9, 65.6
2816, 3.84, 0.0001875, 1.78, 3.013, 0.391, 60.4, 56.6, 64.8
2944, 3.75, 0.00018304, 1.68, 3.016, 0.406, 61.5, 57.2, 66.6
3072, 4.15, 0.00017857, 1.71, 3.001, 0.393, 60.5, 56.8, 64.8
3200, 4.17, 0.00017411, 1.67, 3.023, 0.396, 60.7, 57.0, 64.9
3328, 3.91, 0.00016964, 1.76, 2.987, 0.397, 60.8, 57.2, 64.9
3456, 3.92, 0.00016518, 1.71, 3.002, 0.392, 60.5, 56.7, 64.9
3584, 4.1, 0.00016071, 1.7, 2.982, 0.403, 61.2, 57.4, 65.5
3712, 4.12, 0.00015625, 1.71, 2.982, 0.397, 60.8, 57.1, 65.1
3840, 3.93, 0.00015179, 1.63, 2.994, 0.401, 61.1, 57.3, 65.3
3968, 3.84, 0.00014732, 1.71, 2.984, 0.4, 61.0, 57.2, 65.3
4096, 3.88, 0.00014286, 1.71, 2.976, 0.406, 61.4, 57.5, 66.0
4224, 4.28, 0.00013839, 1.59, 3.005, 0.407, 61.4, 57.6, 65.8
4352, 3.93, 0.00013393, 1.71, 2.983, 0.401, 61.1, 57.4, 65.4
4480, 3.78, 0.00012946, 1.7, 2.971, 0.401, 61.0, 57.4, 65.0
4608, 4.09, 0.000125, 1.59, 2.982, 0.402, 61.1, 57.4, 65.4
4736, 3.89, 0.00012054, 1.66, 2.972, 0.402, 61.1, 57.5, 65.2
4864, 4.1, 0.00011607, 1.6, 2.983, 0.403, 61.2, 57.4, 65.5
4992, 4.0, 0.00011161, 1.58, 2.989, 0.408, 61.5, 57.7, 66.0
5120, 4.12, 0.00010714, 1.58, 2.953, 0.405, 61.3, 57.6, 65.5
5248, 4.19, 0.00010268, 1.57, 2.975, 0.405, 61.3, 57.5, 65.7
5376, 3.93, 9.821e-05, 1.64, 2.959, 0.406, 61.4, 57.7, 65.6
5504, 3.96, 9.375e-05, 1.64, 2.954, 0.404, 61.3, 57.6, 65.4
5632, 3.88, 8.929e-05, 1.51, 2.962, 0.399, 60.9, 57.3, 64.9
5760, 3.98, 8.482e-05, 1.6, 2.981, 0.404, 61.3, 57.6, 65.4
5888, 4.16, 8.036e-05, 1.6, 2.965, 0.408, 61.5, 57.7, 65.9
6016, 4.17, 7.589e-05, 1.54, 2.978, 0.399, 60.9, 57.3, 64.9
6144, 3.98, 7.143e-05, 1.65, 2.95, 0.403, 61.1, 57.6, 65.1
6272, 4.11, 6.696e-05, 1.69, 2.96, 0.407, 61.5, 57.8, 65.7
6400, 3.82, 6.25e-05, 1.58, 2.964, 0.403, 61.1, 57.6, 65.1
6528, 3.89, 5.804e-05, 1.55, 2.952, 0.406, 61.3, 57.7, 65.5
6656, 3.92, 5.357e-05, 1.62, 2.954, 0.406, 61.3, 57.7, 65.5
6784, 3.77, 4.911e-05, 1.6, 2.949, 0.398, 60.9, 57.2, 65.1
6912, 3.95, 4.464e-05, 1.58, 2.966, 0.406, 61.3, 57.8, 65.3
7040, 3.95, 4.018e-05, 1.59, 2.961, 0.407, 61.4, 57.7, 65.5
7168, 4.03, 3.571e-05, 1.54, 2.964, 0.406, 61.3, 57.7, 65.5
7296, 3.88, 3.125e-05, 1.55, 2.96, 0.404, 61.2, 57.6, 65.3
7424, 4.03, 2.679e-05, 1.54, 2.951, 0.405, 61.3, 57.7, 65.4
7552, 3.74, 2.232e-05, 1.61, 2.953, 0.409, 61.6, 57.9, 65.7
7680, 3.84, 1.786e-05, 1.6, 2.954, 0.408, 61.5, 57.8, 65.6
7808, 4.06, 1.339e-05, 1.58, 2.955, 0.404, 61.2, 57.6, 65.2
7936, 3.92, 8.93e-06, 1.57, 2.955, 0.406, 61.3, 57.7, 65.4
8064, 3.92, 4.46e-06, 1.57, 2.951, 0.406, 61.3, 57.7, 65.4
8192, 4.08, 0.0, 1.52, 2.957, 0.405, 61.3, 57.7, 65.4
