step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 7.3e-07, n/a, 7.423, -0.003, 13.3, 35.3, 8.2
128, 3.66, 9.375e-05, 6.23, 5.063, -0.092, 15.1, 25.4, 10.7
256, 3.65, 0.0001875, 4.51, 4.49, 0.1, 25.1, 48.6, 16.9
384, 3.56, 0.00028125, 3.97, 3.872, 0.355, 44.5, 77.2, 31.2
512, 3.59, 0.000375, 3.53, 3.616, 0.367, 45.1, 79.0, 31.5
640, 3.66, 0.00046875, 3.25, 3.545, 0.435, 51.8, 83.3, 37.6
768, 3.68, 0.0005625, 3.02, 3.472, 0.5, 59.1, 85.5, 45.1
896, 3.53, 0.00065625, 2.81, 3.509, 0.526, 61.7, 86.5, 47.9
1024, 3.66, 0.00075, 2.65, 3.346, 0.559, 65.3, 87.1, 52.2
1152, 3.58, 0.00073661, 2.47, 3.355, 0.555, 63.9, 88.9, 49.9
1280, 3.62, 0.00072321, 2.28, 3.266, 0.592, 68.0, 89.2, 54.9
1408, 3.59, 0.00070982, 2.23, 3.28, 0.59, 67.4, 89.9, 53.8
1536, 3.59, 0.00069643, 2.07, 3.349, 0.593, 67.7, 90.0, 54.2
1664, 3.6, 0.00068304, 2.06, 3.271, 0.61, 69.3, 90.5, 56.2
1792, 3.64, 0.00066964, 2.0, 3.163, 0.614, 69.8, 90.5, 56.8
1920, 3.72, 0.00065625, 1.92, 3.217, 0.613, 69.9, 89.9, 57.2
2048, 3.53, 0.00064286, 1.89, 3.175, 0.612, 69.4, 90.9, 56.2
2176, 3.61, 0.00062946, 1.85, 3.199, 0.619, 70.3, 90.5, 57.4
2304, 3.58, 0.00061607, 1.76, 3.156, 0.612, 69.7, 90.2, 56.7
2432, 3.57, 0.00060268, 1.81, 3.17, 0.609, 69.0, 90.8, 55.7
2560, 3.54, 0.00058929, 1.74, 3.216, 0.618, 70.2, 90.7, 57.2
2688, 3.66, 0.00057589, 1.7, 3.144, 0.628, 71.2, 90.7, 58.6
2816, 3.62, 0.0005625, 1.73, 3.236, 0.595, 67.5, 91.1, 53.6
2944, 3.55, 0.00054911, 1.68, 3.14, 0.62, 70.3, 90.7, 57.3
3072, 3.62, 0.00053571, 1.63, 3.166, 0.617, 70.0, 90.8, 57.0
3200, 3.61, 0.00052232, 1.68, 3.203, 0.607, 68.9, 90.8, 55.5
3328, 3.59, 0.00050893, 1.65, 3.264, 0.624, 70.7, 90.9, 57.8
3456, 3.54, 0.00049554, 1.65, 3.137, 0.62, 70.2, 90.9, 57.2
3584, 3.54, 0.00048214, 1.6, 3.247, 0.603, 68.4, 90.8, 54.9
3712, 3.64, 0.00046875, 1.61, 3.174, 0.619, 70.3, 90.6, 57.5
3840, 3.57, 0.00045536, 1.59, 3.142, 0.625, 70.8, 90.8, 58.0
3968, 3.66, 0.00044196, 1.58, 3.17, 0.614, 69.5, 91.2, 56.1
4096, 4.82, 0.00042857, 1.59, 3.208, 0.618, 70.2, 90.6, 57.3
4224, 3.52, 0.00041518, 1.54, 3.144, 0.625, 71.0, 90.5, 58.4
4352, 3.61, 0.00040179, 1.56, 3.239, 0.611, 69.3, 90.7, 56.1
4480, 3.5, 0.00038839, 1.55, 3.197, 0.615, 69.8, 90.9, 56.6
4608, 3.57, 0.000375, 1.54, 3.191, 0.619, 70.2, 91.0, 57.1
4736, 3.57, 0.00036161, 1.51, 3.141, 0.62, 70.3, 90.8, 57.4
4864, 3.49, 0.00034821, 1.53, 3.198, 0.613, 69.6, 90.7, 56.5
4992, 3.55, 0.00033482, 1.5, 3.174, 0.623, 70.8, 90.6, 58.1
5120, 3.45, 0.00032143, 1.51, 3.158, 0.62, 70.4, 90.4, 57.7
5248, 3.53, 0.00030804, 1.51, 3.221, 0.621, 70.4, 90.7, 57.6
5376, 3.49, 0.00029464, 1.45, 3.22, 0.616, 69.9, 90.8, 56.8
5504, 3.52, 0.00028125, 1.5, 3.17, 0.623, 70.7, 90.6, 58.0
5632, 3.55, 0.00026786, 1.54, 3.209, 0.618, 70.1, 90.9, 57.0
5760, 3.44, 0.00025446, 1.44, 3.232, 0.615, 69.9, 90.4, 57.0
5888, 3.52, 0.00024107, 1.49, 3.218, 0.614, 69.8, 90.4, 56.9
6016, 3.43, 0.00022768, 1.47, 3.276, 0.616, 69.9, 90.8, 56.8
6144, 3.62, 0.00021429, 1.47, 3.259, 0.614, 69.7, 90.6, 56.7
6272, 3.44, 0.00020089, 1.45, 3.209, 0.618, 70.1, 90.6, 57.2
6400, 3.53, 0.0001875, 1.46, 3.231, 0.617, 70.0, 90.8, 57.0
6528, 3.48, 0.00017411, 1.45, 3.239, 0.621, 70.5, 90.6, 57.7
6656, 3.43, 0.00016071, 1.44, 3.253, 0.616, 69.9, 90.6, 57.0
6784, 3.58, 0.00014732, 1.46, 3.252, 0.621, 70.5, 90.6, 57.7
6912, 3.51, 0.00013393, 1.47, 3.243, 0.613, 69.8, 90.2, 56.9
7040, 3.5, 0.00012054, 1.39, 3.279, 0.62, 70.4, 90.5, 57.7
7168, 3.48, 0.00010714, 1.44, 3.279, 0.614, 69.9, 90.2, 57.1
7296, 3.5, 9.375e-05, 1.47, 3.278, 0.614, 69.9, 90.4, 57.0
7424, 3.43, 8.036e-05, 1.41, 3.235, 0.62, 70.4, 90.7, 57.5
7552, 3.59, 6.696e-05, 1.44, 3.256, 0.62, 70.5, 90.4, 57.8
7680, 3.61, 5.357e-05, 1.41, 3.253, 0.62, 70.3, 90.6, 57.5
7808, 3.38, 4.018e-05, 1.45, 3.281, 0.616, 70.0, 90.5, 57.1
7936, 3.46, 2.679e-05, 1.44, 3.256, 0.615, 70.0, 90.3, 57.2
8064, 3.55, 1.339e-05, 1.37, 3.255, 0.615, 70.0, 90.2, 57.1
8192, 3.48, 0.0, 1.43, 3.262, 0.614, 69.9, 90.3, 57.1
