step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 9.8e-07, n/a, 7.432, 0.013, 14.3, 37.9, 8.8
128, 3.84, 0.000125, 6.1, 4.96, -0.019, 19.3, 33.6, 13.6
256, 3.93, 0.00025, 4.32, 4.269, 0.271, 36.6, 69.9, 24.8
384, 3.73, 0.000375, 3.67, 3.788, 0.403, 51.9, 76.6, 39.3
512, 3.71, 0.0005, 3.28, 3.555, 0.419, 52.5, 79.0, 39.3
640, 3.76, 0.000625, 2.97, 3.524, 0.49, 60.6, 80.6, 48.6
768, 3.77, 0.00075, 2.67, 3.497, 0.548, 66.3, 82.4, 55.5
896, 3.68, 0.000875, 2.55, 3.412, 0.565, 66.9, 85.2, 55.0
1024, 3.73, 0.001, 2.3, 3.402, 0.605, 70.6, 86.4, 59.6
1152, 3.73, 0.00098214, 2.19, 3.291, 0.614, 71.4, 86.9, 60.5
1280, 3.73, 0.00096429, 2.07, 3.342, 0.615, 71.1, 87.7, 59.8
1408, 3.71, 0.00094643, 2.03, 3.237, 0.616, 71.2, 87.7, 59.9
1536, 3.73, 0.00092857, 1.96, 3.238, 0.614, 70.8, 88.2, 59.2
1664, 3.75, 0.00091071, 1.9, 3.179, 0.618, 71.3, 88.0, 59.9
1792, 3.72, 0.00089286, 1.88, 3.141, 0.617, 71.1, 88.2, 59.5
1920, 3.67, 0.000875, 1.81, 3.192, 0.617, 70.8, 88.9, 58.9
2048, 3.78, 0.00085714, 1.81, 3.246, 0.625, 71.7, 88.6, 60.3
2176, 3.77, 0.00083929, 1.79, 3.119, 0.631, 72.1, 89.4, 60.4
2304, 3.73, 0.00082143, 1.73, 3.253, 0.635, 72.6, 89.1, 61.2
2432, 3.79, 0.00080357, 1.74, 3.187, 0.636, 72.8, 88.8, 61.6
2560, 3.83, 0.00078571, 1.74, 3.174, 0.621, 71.0, 89.4, 58.9
2688, 3.9, 0.00076786, 1.68, 3.201, 0.633, 72.2, 89.5, 60.6
2816, 3.92, 0.00075, 1.68, 3.096, 0.637, 72.8, 89.2, 61.5
2944, 3.74, 0.00073214, 1.63, 3.285, 0.625, 71.3, 89.6, 59.2
3072, 3.78, 0.00071429, 1.65, 3.085, 0.638, 72.6, 89.9, 60.9
3200, 3.65, 0.00069643, 1.67, 3.091, 0.634, 72.2, 89.7, 60.4
3328, 3.71, 0.00067857, 1.65, 3.151, 0.631, 72.1, 89.4, 60.4
3456, 3.8, 0.00066071, 1.6, 3.185, 0.627, 71.7, 89.3, 59.9
3584, 3.87, 0.00064286, 1.61, 3.113, 0.63, 71.7, 89.8, 59.7
3712, 4.02, 0.000625, 1.6, 3.154, 0.63, 71.8, 89.8, 59.8
3840, 3.98, 0.00060714, 1.59, 3.13, 0.639, 72.8, 89.7, 61.2
3968, 4.03, 0.00058929, 1.6, 3.288, 0.634, 72.5, 89.2, 61.0
4096, 3.93, 0.00057143, 1.55, 3.166, 0.631, 71.9, 89.8, 59.9
4224, 3.56, 0.00055357, 1.53, 3.226, 0.635, 72.4, 89.6, 60.8
4352, 3.59, 0.00053571, 1.55, 3.206, 0.627, 71.7, 89.3, 59.9
4480, 3.63, 0.00051786, 1.57, 3.147, 0.634, 72.2, 89.8, 60.4
4608, 3.54, 0.0005, 1.54, 3.251, 0.633, 72.3, 89.3, 60.7
4736, 3.6, 0.00048214, 1.51, 3.158, 0.642, 72.9, 90.0, 61.3
4864, 3.72, 0.00046429, 1.52, 3.253, 0.631, 71.9, 89.7, 60.1
4992, 3.51, 0.00044643, 1.51, 3.232, 0.628, 71.8, 89.3, 60.0
5120, 3.65, 0.00042857, 1.49, 3.184, 0.636, 72.4, 89.8, 60.7
5248, 3.49, 0.00041071, 1.5, 3.281, 0.628, 71.8, 89.4, 59.9
5376, 3.76, 0.00039286, 1.46, 3.216, 0.628, 71.7, 89.6, 59.8
5504, 3.57, 0.000375, 1.53, 3.267, 0.622, 71.2, 89.1, 59.3
5632, 3.64, 0.00035714, 1.47, 3.272, 0.624, 71.3, 89.3, 59.3
5760, 3.79, 0.00033929, 1.44, 3.318, 0.628, 71.6, 89.7, 59.6
5888, 3.73, 0.00032143, 1.45, 3.176, 0.634, 72.4, 89.5, 60.8
6016, 3.57, 0.00030357, 1.53, 3.19, 0.631, 72.1, 89.4, 60.4
6144, 3.79, 0.00028571, 1.41, 3.292, 0.628, 71.8, 89.2, 60.1
6272, 3.62, 0.00026786, 1.44, 3.273, 0.627, 71.8, 89.1, 60.1
6400, 3.69, 0.00025, 1.44, 3.26, 0.628, 71.7, 89.4, 59.8
6528, 3.8, 0.00023214, 1.46, 3.259, 0.628, 71.9, 89.1, 60.2
6656, 3.74, 0.00021429, 1.42, 3.33, 0.627, 71.7, 89.3, 59.9
6784, 3.8, 0.00019643, 1.42, 3.278, 0.628, 71.8, 89.2, 60.0
6912, 3.9, 0.00017857, 1.41, 3.268, 0.632, 72.1, 89.4, 60.5
7040, 3.57, 0.00016071, 1.47, 3.289, 0.632, 72.1, 89.5, 60.3
7168, 3.65, 0.00014286, 1.39, 3.287, 0.63, 72.0, 89.3, 60.4
7296, 3.82, 0.000125, 1.39, 3.325, 0.629, 71.9, 89.2, 60.2
7424, 3.65, 0.00010714, 1.39, 3.324, 0.629, 72.0, 89.2, 60.3
7552, 3.52, 8.929e-05, 1.43, 3.323, 0.631, 71.9, 89.5, 60.1
7680, 3.64, 7.143e-05, 1.4, 3.315, 0.629, 71.8, 89.4, 60.0
7808, 3.72, 5.357e-05, 1.42, 3.314, 0.627, 71.6, 89.4, 59.8
7936, 3.73, 3.571e-05, 1.4, 3.275, 0.631, 72.0, 89.4, 60.3
8064, 3.77, 1.786e-05, 1.36, 3.317, 0.626, 71.6, 89.1, 59.9
8192, 3.52, 0.0, 1.4, 3.33, 0.626, 71.7, 89.1, 60.0
