step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 7.3e-07, n/a, 7.431, 0.119, 34.9, 43.5, 29.2
128, 3.91, 9.375e-05, 5.34, 4.614, 0.265, 51.8, 49.7, 54.1
256, 4.21, 0.0001875, 3.5, 3.491, 0.391, 60.4, 56.8, 64.5
384, 3.83, 0.00028125, 2.95, 3.302, 0.43, 62.8, 59.2, 66.9
512, 4.13, 0.000375, 2.62, 3.251, 0.44, 63.4, 60.3, 66.8
640, 4.1, 0.00046875, 2.5, 3.233, 0.447, 63.7, 61.1, 66.5
768, 3.91, 0.0005625, 2.35, 3.245, 0.462, 64.4, 62.7, 66.2
896, 3.93, 0.00065625, 2.15, 3.206, 0.471, 64.8, 64.0, 65.7
1024, 4.03, 0.00075, 2.08, 3.109, 0.494, 66.1, 66.2, 66.1
1152, 4.18, 0.00073661, 2.01, 3.22, 0.503, 66.5, 67.3, 65.8
1280, 3.78, 0.00072321, 1.97, 3.173, 0.499, 66.2, 67.3, 65.2
1408, 3.99, 0.00070982, 1.82, 3.156, 0.508, 66.9, 67.5, 66.3
1536, 3.99, 0.00069643, 1.96, 3.108, 0.499, 66.1, 67.5, 64.7
1664, 4.05, 0.00068304, 1.79, 3.037, 0.508, 66.7, 68.0, 65.4
1792, 3.9, 0.00066964, 1.9, 3.056, 0.502, 66.2, 67.9, 64.6
1920, 3.9, 0.00065625, 1.8, 3.064, 0.496, 65.8, 67.6, 64.0
2048, 4.04, 0.00064286, 1.77, 3.059, 0.497, 65.9, 67.6, 64.3
2176, 3.95, 0.00062946, 1.8, 3.037, 0.505, 66.4, 68.1, 64.9
2304, 3.94, 0.00061607, 1.69, 3.098, 0.505, 66.4, 68.2, 64.7
2432, 4.02, 0.00060268, 1.75, 3.033, 0.501, 66.1, 68.1, 64.1
2560, 4.07, 0.00058929, 1.7, 3.027, 0.499, 65.8, 68.4, 63.4
2688, 3.92, 0.00057589, 1.71, 3.017, 0.5, 65.8, 68.6, 63.2
2816, 3.87, 0.0005625, 1.7, 2.996, 0.505, 66.1, 69.2, 63.2
2944, 3.96, 0.00054911, 1.78, 2.98, 0.503, 65.9, 69.1, 62.9
3072, 4.05, 0.00053571, 1.58, 3.179, 0.492, 65.0, 68.6, 61.8
3200, 3.97, 0.00052232, 1.71, 3.004, 0.499, 65.6, 69.1, 62.4
3328, 3.79, 0.00050893, 1.62, 3.0, 0.494, 65.2, 68.6, 62.1
3456, 4.12, 0.00049554, 1.6, 2.984, 0.505, 66.0, 69.3, 63.0
3584, 3.97, 0.00048214, 1.71, 2.992, 0.499, 65.4, 69.2, 62.0
3712, 3.79, 0.00046875, 1.61, 2.974, 0.51, 66.3, 69.6, 63.3
3840, 4.03, 0.00045536, 1.59, 3.009, 0.502, 65.8, 69.2, 62.7
3968, 3.83, 0.00044196, 1.6, 2.988, 0.498, 65.3, 69.6, 61.4
4096, 4.12, 0.00042857, 1.57, 2.96, 0.498, 65.3, 69.3, 61.7
4224, 3.73, 0.00041518, 1.62, 2.975, 0.503, 65.7, 69.5, 62.3
4352, 3.94, 0.00040179, 1.63, 2.981, 0.495, 65.2, 69.1, 61.7
