step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 2.4e-07, n/a, 5.69, 0.251, 48.2, 55.3, 42.7
128, 3.92, 3.125e-05, 5.08, 5.028, 0.262, 52.3, 53.0, 51.6
256, 3.81, 6.25e-05, 4.05, 4.403, 0.3, 56.5, 53.4, 60.0
384, 3.9, 9.375e-05, 3.43, 3.928, 0.349, 60.4, 54.6, 67.5
512, 3.85, 0.000125, 3.06, 3.701, 0.377, 62.1, 55.9, 69.8
640, 3.93, 0.00015625, 2.83, 3.621, 0.396, 63.3, 56.8, 71.5
768, 3.85, 0.0001875, 2.69, 3.535, 0.407, 63.9, 57.6, 71.8
896, 3.94, 0.00021875, 2.54, 3.504, 0.417, 64.4, 58.1, 72.4
1024, 3.9, 0.00025, 2.49, 3.468, 0.414, 64.2, 58.4, 71.2
1152, 3.88, 0.00024554, 2.41, 3.45, 0.417, 64.3, 58.7, 71.0
1280, 3.9, 0.00024107, 2.29, 3.481, 0.411, 63.9, 58.5, 70.3
1408, 3.92, 0.00023661, 2.26, 3.462, 0.418, 64.2, 59.3, 70.0
1536, 3.82, 0.00023214, 2.23, 3.429, 0.423, 64.4, 59.7, 69.8
1664, 3.95, 0.00022768, 2.15, 3.482, 0.424, 64.4, 60.0, 69.4
1792, 3.9, 0.00022321, 2.15, 3.499, 0.425, 64.4, 60.1, 69.4
1920, 3.94, 0.00021875, 2.1, 3.452, 0.432, 64.7, 60.8, 69.2
2048, 3.89, 0.00021429, 2.08, 3.419, 0.424, 64.3, 60.3, 68.8
2176, 3.94, 0.00020982, 2.05, 3.419, 0.434, 64.8, 61.0, 69.1
2304, 3.9, 0.00020536, 2.02, 3.505, 0.434, 64.8, 61.1, 68.8
2432, 3.82, 0.00020089, 2.02, 3.458, 0.435, 64.8, 61.2, 68.9
2560, 3.9, 0.00019643, 1.98, 3.46, 0.437, 64.7, 61.9, 67.8
2688, 3.88, 0.00019196, 1.97, 3.456, 0.432, 64.5, 61.4, 67.9
2816, 3.92, 0.0001875, 1.96, 3.432, 0.438, 64.8, 61.9, 68.1
2944, 3.95, 0.00018304, 1.93, 3.485, 0.439, 65.0, 61.6, 68.8
3072, 3.84, 0.00017857, 1.93, 3.464, 0.435, 64.7, 61.7, 67.9
3200, 3.87, 0.00017411, 1.9, 3.536, 0.435, 64.8, 61.4, 68.5
3328, 3.94, 0.00016964, 1.9, 3.492, 0.438, 64.8, 61.9, 68.0
3456, 3.88, 0.00016518, 1.9, 3.516, 0.44, 64.9, 61.9, 68.3
3584, 3.81, 0.00016071, 1.9, 3.534, 0.436, 64.6, 61.9, 67.5
3712, 3.98, 0.00015625, 1.86, 3.556, 0.433, 64.5, 61.6, 67.6
3840, 3.9, 0.00015179, 1.86, 3.601, 0.428, 64.1, 61.5, 66.8
3968, 3.82, 0.00014732, 1.85, 3.518, 0.43, 64.2, 61.6, 67.2
4096, 3.86, 0.00014286, 1.85, 3.567, 0.432, 64.3, 61.7, 67.1
4224, 3.93, 0.00013839, 1.83, 3.521, 0.437, 64.6, 62.2, 67.3
4352, 3.9, 0.00013393, 1.84, 3.556, 0.427, 64.0, 61.6, 66.5
4480, 3.88, 0.00012946, 1.81, 3.58, 0.425, 63.8, 61.6, 66.0
4608, 3.86, 0.000125, 1.8, 3.552, 0.424, 63.9, 61.3, 66.6
4736, 3.97, 0.00012054, 1.8, 3.583, 0.43, 64.2, 61.8, 66.8
4864, 3.88, 0.00011607, 1.81, 3.578, 0.431, 64.2, 61.8, 66.9
4992, 3.89, 0.00011161, 1.8, 3.626, 0.428, 64.0, 61.7, 66.6
5120, 3.88, 0.00010714, 1.79, 3.592, 0.428, 64.0, 61.6, 66.6
5248, 3.83, 0.00010268, 1.79, 3.58, 0.426, 63.8, 61.8, 65.9
5376, 3.93, 9.821e-05, 1.76, 3.626, 0.435, 64.5, 62.1, 67.1
5504, 3.89, 9.375e-05, 1.8, 3.652, 0.425, 63.8, 61.7, 66.0
5632, 3.92, 8.929e-05, 1.75, 3.606, 0.423, 63.6, 61.6, 65.8
5760, 3.96, 8.482e-05, 1.79, 3.643, 0.428, 64.0, 61.8, 66.3
5888, 3.85, 8.036e-05, 1.77, 3.62, 0.422, 63.5, 61.6, 65.6
6016, 3.88, 7.589e-05, 1.76, 3.622, 0.425, 63.8, 61.8, 65.9
6144, 3.91, 7.143e-05, 1.76, 3.63, 0.429, 64.0, 61.9, 66.3
6272, 3.86, 6.696e-05, 1.75, 3.661, 0.424, 63.7, 61.7, 65.7
6400, 3.89, 6.25e-05, 1.74, 3.607, 0.422, 63.6, 61.5, 65.8
6528, 3.92, 5.804e-05, 1.74, 3.661, 0.429, 64.0, 62.0, 66.2
6656, 3.9, 5.357e-05, 1.77, 3.643, 0.425, 63.7, 61.8, 65.6
6784, 3.92, 4.911e-05, 1.7, 3.633, 0.431, 64.1, 62.1, 66.2
6912, 3.87, 4.464e-05, 1.76, 3.665, 0.428, 63.9, 62.0, 65.9
7040, 3.86, 4.018e-05, 1.73, 3.683, 0.423, 63.6, 61.7, 65.5
7168, 3.9, 3.571e-05, 1.72, 3.671, 0.426, 63.7, 62.1, 65.4
7296, 3.92, 3.125e-05, 1.73, 3.687, 0.423, 63.6, 61.8, 65.4
7424, 3.85, 2.679e-05, 1.73, 3.642, 0.427, 63.8, 62.0, 65.8
7552, 3.85, 2.232e-05, 1.75, 3.676, 0.427, 63.9, 61.8, 66.1
7680, 3.89, 1.786e-05, 1.73, 3.632, 0.427, 63.8, 61.9, 65.8
7808, 3.72, 1.339e-05, 1.73, 3.677, 0.426, 63.7, 62.0, 65.6
7936, 3.97, 8.93e-06, 1.71, 3.63, 0.425, 63.7, 61.9, 65.6
8064, 3.88, 4.46e-06, 1.69, 3.674, 0.421, 63.4, 61.7, 65.2
8192, 3.92, 0.0, 1.74, 3.661, 0.43, 64.1, 62.1, 66.2
