step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 7.3e-07, n/a, 7.285, 0.011, 14.2, 37.6, 8.7
128, 3.73, 9.375e-05, 6.23, 4.947, -0.018, 22.4, 33.9, 16.7
256, 3.64, 0.0001875, 4.55, 4.47, 0.116, 27.6, 49.8, 19.0
384, 3.7, 0.00028125, 4.0, 3.738, 0.328, 41.8, 75.1, 29.0
512, 3.71, 0.000375, 3.54, 3.653, 0.358, 43.8, 78.8, 30.3
640, 3.67, 0.00046875, 3.28, 3.595, 0.376, 45.1, 80.7, 31.2
768, 3.69, 0.0005625, 3.06, 3.615, 0.403, 48.6, 81.4, 34.6
896, 3.65, 0.00065625, 2.88, 3.512, 0.421, 49.0, 84.6, 34.5
1024, 3.73, 0.00075, 2.68, 3.5, 0.438, 50.5, 86.2, 35.7
1152, 3.69, 0.00073661, 2.52, 3.443, 0.467, 54.1, 86.6, 39.3
1280, 3.68, 0.00072321, 2.42, 3.427, 0.474, 54.3, 87.8, 39.3
1408, 3.71, 0.00070982, 2.31, 3.41, 0.481, 55.9, 86.7, 41.2
1536, 3.61, 0.00069643, 2.22, 3.353, 0.49, 56.3, 88.0, 41.4
1664, 3.75, 0.00068304, 2.13, 3.356, 0.506, 58.2, 88.3, 43.3
1792, 3.61, 0.00066964, 2.11, 3.348, 0.498, 57.5, 87.8, 42.8
1920, 3.51, 0.00065625, 2.01, 3.341, 0.499, 57.1, 88.6, 42.1
2048, 3.55, 0.00064286, 1.94, 3.34, 0.484, 55.3, 88.4, 40.2
2176, 3.5, 0.00062946, 1.9, 3.321, 0.502, 57.7, 88.4, 42.8
2304, 3.45, 0.00061607, 1.85, 3.342, 0.501, 57.7, 88.2, 42.8
2432, 3.49, 0.00060268, 1.78, 3.323, 0.505, 57.9, 88.8, 42.9
2560, 3.56, 0.00058929, 1.79, 3.407, 0.505, 58.1, 88.3, 43.3
2688, 3.55, 0.00057589, 1.72, 3.394, 0.505, 58.0, 88.5, 43.1
2816, 3.47, 0.0005625, 1.67, 3.377, 0.506, 58.1, 88.4, 43.2
2944, 3.54, 0.00054911, 1.68, 3.429, 0.505, 57.9, 88.8, 42.9
3072, 3.44, 0.00053571, 1.64, 3.463, 0.504, 57.8, 88.5, 42.9
3200, 3.55, 0.00052232, 1.59, 3.495, 0.503, 57.7, 88.5, 42.8
3328, 3.47, 0.00050893, 1.6, 3.474, 0.501, 57.4, 88.5, 42.5
