step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 1e-07, n/a, 5.697, 0.251, 48.1, 55.4, 42.5
128, 4.28, 1.25e-05, 5.32, 5.385, 0.269, 51.4, 54.8, 48.4
256, 4.02, 2.5e-05, 4.51, 4.822, 0.267, 53.7, 52.2, 55.3
384, 4.03, 3.75e-05, 3.9, 4.521, 0.31, 57.4, 53.6, 61.8
512, 3.89, 5e-05, 3.54, 4.186, 0.331, 59.3, 53.6, 66.3
640, 3.97, 6.25e-05, 3.21, 3.878, 0.361, 61.3, 54.6, 69.9
768, 4.16, 7.5e-05, 3.04, 3.762, 0.382, 62.6, 55.8, 71.4
896, 4.06, 8.75e-05, 2.84, 3.71, 0.398, 63.5, 56.6, 72.3
1024, 4.09, 0.0001, 2.75, 3.691, 0.406, 64.1, 56.7, 73.6
1152, 4.07, 9.821e-05, 2.64, 3.672, 0.415, 64.5, 57.4, 73.7
1280, 4.24, 9.643e-05, 2.61, 3.639, 0.418, 64.7, 57.6, 73.8
1408, 3.98, 9.464e-05, 2.54, 3.54, 0.427, 65.3, 57.8, 75.0
1536, 4.18, 9.286e-05, 2.48, 3.545, 0.423, 65.0, 57.9, 74.0
1664, 4.03, 9.107e-05, 2.38, 3.522, 0.429, 65.3, 58.5, 73.8
1792, 3.99, 8.929e-05, 2.46, 3.507, 0.429, 65.2, 58.6, 73.4
1920, 3.88, 8.75e-05, 2.42, 3.453, 0.438, 65.7, 59.1, 74.0
2048, 4.13, 8.571e-05, 2.36, 3.378, 0.433, 65.4, 59.0, 73.5
2176, 4.06, 8.393e-05, 2.21, 3.388, 0.435, 65.5, 59.0, 73.6
2304, 4.01, 8.214e-05, 2.3, 3.388, 0.432, 65.3, 59.0, 73.0
2432, 4.04, 8.036e-05, 2.35, 3.388, 0.434, 65.4, 59.3, 72.9
2560, 3.96, 7.857e-05, 2.19, 3.371, 0.435, 65.5, 59.4, 72.9
2688, 4.1, 7.679e-05, 2.22, 3.37, 0.434, 65.4, 59.3, 72.9
2816, 4.12, 7.5e-05, 2.22, 3.34, 0.434, 65.3, 59.5, 72.4
2944, 4.14, 7.321e-05, 2.35, 3.336, 0.438, 65.5, 59.8, 72.5
3072, 4.0, 7.143e-05, 2.18, 3.327, 0.437, 65.4, 59.8, 72.2
3200, 4.19, 6.964e-05, 2.13, 3.291, 0.435, 65.3, 59.7, 72.2
