step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 2e-07, n/a, 7.082, 0.018, 14.6, 38.7, 9.0
64, 3.69, 1.25e-05, 6.71, 7.012, -0.014, 12.7, 33.6, 7.8
128, 3.75, 2.5e-05, 6.55, 6.692, -0.073, 9.2, 24.3, 5.7
192, 3.74, 3.75e-05, 5.82, 5.358, -0.086, 10.0, 23.3, 6.4
256, 3.74, 5e-05, 4.79, 4.924, -0.08, 18.1, 27.5, 13.5
320, 3.76, 6.25e-05, 4.65, 4.792, -0.064, 20.2, 29.4, 15.4
384, 3.71, 7.5e-05, 4.57, 4.684, -0.056, 21.7, 30.5, 16.8
448, 3.74, 8.75e-05, 4.47, 4.533, -0.06, 24.1, 30.6, 19.8
512, 3.67, 0.0001, 4.31, 4.319, -0.053, 28.8, 31.9, 26.2
576, 3.68, 9.821e-05, 4.1, 4.001, -0.045, 31.3, 32.7, 30.0
640, 3.68, 9.643e-05, 3.95, 3.879, -0.052, 31.1, 32.3, 30.0
704, 3.77, 9.464e-05, 3.86, 3.804, -0.053, 30.5, 32.2, 29.1
768, 3.72, 9.286e-05, 3.78, 3.735, -0.062, 29.0, 31.4, 26.9
832, 3.73, 9.107e-05, 3.71, 3.676, -0.068, 27.7, 30.8, 25.2
896, 3.68, 8.929e-05, 3.65, 3.642, -0.086, 25.7, 29.3, 22.9
960, 3.64, 8.75e-05, 3.6, 3.627, -0.087, 25.7, 29.2, 22.9
1024, 3.68, 8.571e-05, 3.55, 3.616, -0.101, 24.0, 27.9, 21.1
1088, 3.66, 8.393e-05, 3.51, 3.561, -0.112, 22.5, 26.8, 19.3
1152, 3.63, 8.214e-05, 3.48, 3.577, -0.11, 22.6, 26.9, 19.5
1216, 3.64, 8.036e-05, 3.43, 3.574, -0.118, 21.6, 26.1, 18.4
1280, 3.67, 7.857e-05, 3.4, 3.552, -0.106, 23.1, 27.3, 20.0
1344, 3.67, 7.679e-05, 3.37, 3.54, -0.112, 22.1, 26.6, 18.9
1408, 3.64, 7.5e-05, 3.34, 3.538, -0.119, 21.3, 26.0, 18.0
1472, 3.61, 7.321e-05, 3.3, 3.541, -0.114, 21.3, 26.2, 17.9
1536, 3.61, 7.143e-05, 3.27, 3.534, -0.111, 21.7, 26.5, 18.3
1600, 3.66, 6.964e-05, 3.24, 3.516, -0.114, 21.3, 26.2, 17.9
1664, 3.63, 6.786e-05, 3.22, 3.544, -0.111, 21.5, 26.5, 18.1
1728, 3.68, 6.607e-05, 3.19, 3.539, -0.108, 21.6, 26.7, 18.1
1792, 3.65, 6.429e-05, 3.17, 3.501, -0.112, 20.9, 26.2, 17.4
1856, 3.64, 6.25e-05, 3.14, 3.504, -0.116, 20.5, 25.8, 17.0
1920, 3.65, 6.071e-05, 3.12, 3.55, -0.108, 21.1, 26.6, 17.5
