step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 1e-07, n/a, 5.751, 0.283, 50.7, 57.4, 45.4
64, 4.32, 6.25e-06, 5.44, 5.667, 0.292, 51.9, 57.5, 47.2
128, 4.51, 1.25e-05, 5.19, 5.463, 0.295, 53.1, 56.7, 49.9
192, 4.28, 1.875e-05, 4.86, 5.209, 0.28, 52.5, 55.1, 50.2
256, 4.45, 2.5e-05, 4.48, 4.969, 0.296, 54.3, 55.5, 53.1
320, 4.31, 3.125e-05, 4.2, 4.749, 0.325, 56.5, 56.9, 56.1
384, 4.31, 3.75e-05, 3.96, 4.537, 0.337, 57.6, 57.3, 57.9
448, 4.41, 4.375e-05, 3.75, 4.314, 0.348, 58.5, 57.7, 59.3
512, 3.97, 5e-05, 3.56, 4.177, 0.359, 59.2, 58.3, 60.2
576, 3.99, 4.911e-05, 3.43, 4.075, 0.375, 60.3, 59.2, 61.4
640, 3.89, 4.821e-05, 3.31, 3.925, 0.391, 61.4, 60.1, 62.7
704, 3.97, 4.732e-05, 3.22, 3.921, 0.399, 61.9, 60.7, 63.1
768, 4.08, 4.643e-05, 3.15, 3.806, 0.405, 62.2, 61.1, 63.5
832, 4.02, 4.554e-05, 3.1, 3.764, 0.412, 62.7, 61.5, 63.9
896, 3.98, 4.464e-05, 3.06, 3.712, 0.421, 63.2, 62.1, 64.3
960, 3.97, 4.375e-05, 3.0, 3.729, 0.422, 63.3, 62.2, 64.4
1024, 4.0, 4.286e-05, 2.97, 3.636, 0.429, 63.7, 62.6, 64.8
1088, 3.94, 4.196e-05, 2.93, 3.616, 0.423, 63.2, 62.5, 63.9
1152, 3.96, 4.107e-05, 2.9, 3.582, 0.431, 63.7, 63.0, 64.4
1216, 3.91, 4.018e-05, 2.89, 3.563, 0.431, 63.6, 63.2, 64.1
1280, 4.04, 3.929e-05, 2.83, 3.59, 0.434, 63.9, 63.3, 64.4
1344, 3.88, 3.839e-05, 2.84, 3.517, 0.437, 64.0, 63.5, 64.4
1408, 4.02, 3.75e-05, 2.81, 3.537, 0.44, 64.2, 63.8, 64.7
1472, 3.92, 3.661e-05, 2.79, 3.5, 0.439, 64.1, 63.8, 64.4
1536, 4.02, 3.571e-05, 2.76, 3.509, 0.447, 64.6, 64.3, 64.9
1600, 3.91, 3.482e-05, 2.74, 3.472, 0.446, 64.5, 64.3, 64.8
1664, 3.82, 3.393e-05, 2.74, 3.472, 0.447, 64.5, 64.5, 64.6
1728, 3.67, 3.304e-05, 2.73, 3.467, 0.45, 64.7, 64.7, 64.8
1792, 3.74, 3.214e-05, 2.69, 3.493, 0.452, 64.8, 64.9, 64.8
1856, 3.7, 3.125e-05, 2.67, 3.49, 0.447, 64.5, 64.6, 64.4
1920, 3.73, 3.036e-05, 2.68, 3.455, 0.448, 64.6, 64.5, 64.7
1984, 3.64, 2.946e-05, 2.69, 3.445, 0.452, 64.9, 64.8, 64.9
2048, 3.73, 2.857e-05, 2.63, 3.428, 0.45, 64.6, 64.8, 64.5
2112, 3.66, 2.768e-05, 2.64, 3.437, 0.454, 65.0, 64.9, 65.0
2176, 3.63, 2.679e-05, 2.64, 3.461, 0.453, 64.9, 64.9, 64.8
2240, 3.73, 2.589e-05, 2.6, 3.462, 0.456, 65.1, 65.1, 65.1
2304, 3.63, 2.5e-05, 2.61, 3.471, 0.451, 64.8, 64.8, 64.8
2368, 3.79, 2.411e-05, 2.59, 3.456, 0.455, 65.0, 65.1, 65.0
2432, 3.65, 2.321e-05, 2.58, 3.421, 0.454, 64.9, 65.2, 64.6
2496, 3.68, 2.232e-05, 2.6, 3.449, 0.458, 65.2, 65.2, 65.2
2560, 3.68, 2.143e-05, 2.55, 3.451, 0.456, 65.1, 65.2, 65.0
2624, 3.76, 2.054e-05, 2.54, 3.43, 0.455, 65.0, 65.1, 64.9
2688, 3.62, 1.964e-05, 2.58, 3.436, 0.456, 65.0, 65.1, 64.9
2752, 3.71, 1.875e-05, 2.55, 3.426, 0.454, 64.9, 65.0, 64.9
2816, 3.72, 1.786e-05, 2.55, 3.462, 0.457, 65.1, 65.2, 65.0
2880, 3.71, 1.696e-05, 2.55, 3.432, 0.454, 64.9, 65.1, 64.7
2944, 3.58, 1.607e-05, 2.54, 3.406, 0.459, 65.2, 65.4, 65.1
3008, 3.72, 1.518e-05, 2.51, 3.394, 0.463, 65.5, 65.6, 65.5
3072, 3.7, 1.429e-05, 2.52, 3.426, 0.454, 64.9, 65.1, 64.8
3136, 3.79, 1.339e-05, 2.52, 3.458, 0.458, 65.2, 65.2, 65.2
3200, 3.97, 1.25e-05, 2.5, 3.448, 0.459, 65.2, 65.4, 65.0
3264, 3.85, 1.161e-05, 2.53, 3.469, 0.458, 65.2, 65.2, 65.2
3328, 3.98, 1.071e-05, 2.5, 3.441, 0.46, 65.3, 65.5, 65.2
3392, 3.96, 9.82e-06, 2.52, 3.417, 0.46, 65.4, 65.4, 65.4
3456, 4.0, 8.93e-06, 2.49, 3.433, 0.454, 64.9, 65.1, 64.8
3520, 3.96, 8.04e-06, 2.5, 3.434, 0.457, 65.1, 65.3, 64.9
3584, 3.94, 7.14e-06, 2.49, 3.454, 0.46, 65.3, 65.4, 65.3
3648, 4.01, 6.25e-06, 2.49, 3.436, 0.458, 65.2, 65.3, 65.0
3712, 3.96, 5.36e-06, 2.49, 3.444, 0.46, 65.3, 65.4, 65.1
3776, 4.02, 4.46e-06, 2.48, 3.424, 0.461, 65.4, 65.6, 65.2
3840, 4.02, 3.57e-06, 2.49, 3.42, 0.458, 65.1, 65.3, 65.0
3904, 3.89, 2.68e-06, 2.5, 3.436, 0.457, 65.2, 65.2, 65.1
3968, 4.0, 1.79e-06, 2.49, 3.429, 0.46, 65.3, 65.4, 65.1
4032, 4.02, 8.9e-07, 2.48, 3.436, 0.456, 65.0, 65.2, 64.9
4096, 3.92, 0.0, 2.48, 3.428, 0.457, 65.1, 65.3, 64.9
