step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 1e-07, n/a, 5.87, 0.164, 43.8, 47.8, 40.3
64, 3.74, 6.25e-06, 5.6, 5.774, 0.18, 45.3, 48.6, 42.5
128, 3.72, 1.25e-05, 5.38, 5.524, 0.182, 46.9, 47.9, 46.0
192, 3.72, 1.875e-05, 5.0, 5.187, 0.188, 48.4, 47.5, 49.4
256, 3.74, 2.5e-05, 4.58, 4.844, 0.198, 50.0, 47.6, 52.7
320, 3.74, 3.125e-05, 4.27, 4.62, 0.192, 49.8, 47.1, 52.8
384, 3.75, 3.75e-05, 4.02, 4.399, 0.203, 50.4, 47.8, 53.2
448, 3.73, 4.375e-05, 3.79, 4.232, 0.23, 52.0, 49.4, 54.9
512, 3.72, 5e-05, 3.59, 4.104, 0.249, 53.0, 50.7, 55.4
576, 3.72, 4.911e-05, 3.43, 4.002, 0.255, 53.2, 51.2, 55.4
640, 3.72, 4.821e-05, 3.29, 3.961, 0.257, 53.2, 51.4, 55.0
704, 3.71, 4.732e-05, 3.19, 3.918, 0.259, 53.3, 51.6, 55.0
768, 3.71, 4.643e-05, 3.11, 3.827, 0.269, 53.9, 52.3, 55.7
832, 3.7, 4.554e-05, 3.04, 3.808, 0.278, 54.5, 52.8, 56.3
896, 3.71, 4.464e-05, 2.98, 3.788, 0.276, 54.2, 52.8, 55.6
960, 3.71, 4.375e-05, 2.92, 3.783, 0.279, 54.4, 53.0, 55.9
1024, 3.72, 4.286e-05, 2.88, 3.757, 0.285, 54.7, 53.5, 56.0
1088, 3.72, 4.196e-05, 2.83, 3.699, 0.292, 55.1, 53.9, 56.4
1152, 3.71, 4.107e-05, 2.8, 3.713, 0.286, 54.7, 53.6, 56.0
1216, 3.73, 4.018e-05, 2.76, 3.709, 0.291, 55.0, 53.9, 56.2
1280, 3.72, 3.929e-05, 2.73, 3.694, 0.289, 54.8, 53.8, 55.8
1344, 3.72, 3.839e-05, 2.69, 3.712, 0.296, 55.2, 54.4, 56.0
1408, 3.73, 3.75e-05, 2.67, 3.657, 0.301, 55.6, 54.6, 56.5
1472, 3.72, 3.661e-05, 2.64, 3.677, 0.303, 55.7, 54.8, 56.6
1536, 3.71, 3.571e-05, 2.62, 3.632, 0.301, 55.5, 54.7, 56.4
1600, 3.73, 3.482e-05, 2.6, 3.648, 0.302, 55.6, 54.8, 56.4
1664, 3.72, 3.393e-05, 2.58, 3.67, 0.302, 55.5, 54.8, 56.1
1728, 3.75, 3.304e-05, 2.56, 3.65, 0.305, 55.7, 55.0, 56.4
1792, 3.71, 3.214e-05, 2.54, 3.667, 0.3, 55.4, 54.7, 56.1
1856, 3.72, 3.125e-05, 2.52, 3.669, 0.309, 56.0, 55.3, 56.7
1920, 3.72, 3.036e-05, 2.51, 3.662, 0.305, 55.7, 55.0, 56.4
1984, 3.73, 2.946e-05, 2.49, 3.638, 0.3, 55.4, 54.7, 56.1
2048, 3.72, 2.857e-05, 2.48, 3.659, 0.299, 55.4, 54.7, 56.1
2112, 3.72, 2.768e-05, 2.46, 3.653, 0.303, 55.6, 55.0, 56.2
2176, 3.68, 2.679e-05, 2.45, 3.683, 0.307, 55.7, 55.3, 56.1
2240, 3.7, 2.589e-05, 2.44, 3.643, 0.306, 55.8, 55.1, 56.4
2304, 3.7, 2.5e-05, 2.43, 3.681, 0.302, 55.4, 54.9, 55.8
2368, 3.71, 2.411e-05, 2.42, 3.646, 0.304, 55.6, 54.9, 56.4
2432, 3.69, 2.321e-05, 2.41, 3.653, 0.307, 55.8, 55.1, 56.6
2496, 3.69, 2.232e-05, 2.4, 3.651, 0.303, 55.5, 55.1, 55.9
2560, 3.71, 2.143e-05, 2.39, 3.662, 0.302, 55.4, 55.0, 55.7
2624, 3.71, 2.054e-05, 2.38, 3.668, 0.305, 55.6, 55.2, 56.0
2688, 3.7, 1.964e-05, 2.37, 3.684, 0.311, 55.9, 55.6, 56.2
2752, 3.71, 1.875e-05, 2.36, 3.668, 0.302, 55.4, 55.1, 55.7
2816, 3.71, 1.786e-05, 2.35, 3.651, 0.301, 55.3, 55.0, 55.6
2880, 3.73, 1.696e-05, 2.35, 3.657, 0.305, 55.5, 55.3, 55.7
2944, 3.74, 1.607e-05, 2.34, 3.681, 0.309, 55.8, 55.5, 56.2
3008, 3.72, 1.518e-05, 2.33, 3.656, 0.304, 55.4, 55.3, 55.5
3072, 3.72, 1.429e-05, 2.33, 3.666, 0.303, 55.3, 55.2, 55.5
3136, 3.71, 1.339e-05, 2.32, 3.636, 0.31, 55.9, 55.5, 56.2
3200, 3.72, 1.25e-05, 2.32, 3.661, 0.304, 55.4, 55.3, 55.6
3264, 3.73, 1.161e-05, 2.31, 3.676, 0.304, 55.4, 55.2, 55.6
3328, 3.72, 1.071e-05, 2.31, 3.679, 0.301, 55.2, 55.0, 55.5
3392, 3.72, 9.82e-06, 2.3, 3.676, 0.306, 55.5, 55.4, 55.7
3456, 3.71, 8.93e-06, 2.3, 3.665, 0.302, 55.4, 55.0, 55.7
3520, 3.72, 8.04e-06, 2.3, 3.684, 0.311, 55.9, 55.7, 56.1
3584, 3.7, 7.14e-06, 2.29, 3.667, 0.301, 55.2, 55.0, 55.5
3648, 3.71, 6.25e-06, 2.29, 3.652, 0.303, 55.3, 55.3, 55.4
3712, 3.71, 5.36e-06, 2.29, 3.659, 0.306, 55.5, 55.4, 55.7
3776, 3.71, 4.46e-06, 2.28, 3.681, 0.307, 55.6, 55.4, 55.9
