step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 9.8e-07, n/a, 5.873, 0.173, 44.7, 48.2, 41.6
128, 3.96, 0.000125, 4.78, 4.511, 0.261, 53.0, 52.2, 53.8
256, 3.95, 0.00025, 3.37, 3.744, 0.348, 58.2, 58.1, 58.4
384, 3.91, 0.000375, 2.81, 3.563, 0.376, 59.3, 61.0, 57.7
512, 3.89, 0.0005, 2.56, 3.504, 0.408, 61.3, 63.2, 59.6
640, 3.71, 0.000625, 2.38, 3.434, 0.411, 61.6, 63.3, 60.1
768, 3.73, 0.00075, 2.27, 3.396, 0.408, 60.7, 64.3, 57.5
896, 3.68, 0.000875, 2.18, 3.439, 0.401, 59.7, 64.8, 55.4
1024, 3.8, 0.001, 2.1, 3.456, 0.41, 60.2, 65.6, 55.6
1152, 3.61, 0.00098214, 2.02, 3.397, 0.429, 61.4, 67.1, 56.6
1280, 3.72, 0.00096429, 1.95, 3.492, 0.427, 61.1, 67.3, 55.9
1408, 3.78, 0.00094643, 1.91, 3.463, 0.426, 60.9, 67.3, 55.7
1536, 3.79, 0.00092857, 1.87, 3.508, 0.42, 60.2, 67.4, 54.4
1664, 3.68, 0.00091071, 1.83, 3.509, 0.422, 60.2, 67.8, 54.2
1792, 3.78, 0.00089286, 1.79, 3.488, 0.425, 60.6, 67.8, 54.7
1920, 3.82, 0.000875, 1.75, 3.528, 0.422, 60.0, 68.2, 53.6
2048, 3.73, 0.00085714, 1.75, 3.529, 0.42, 60.1, 67.6, 54.1
2176, 3.77, 0.00083929, 1.71, 3.557, 0.425, 60.6, 67.8, 54.8
2304, 3.81, 0.00082143, 1.69, 3.629, 0.413, 59.1, 67.9, 52.3
2432, 3.72, 0.00080357, 1.67, 3.694, 0.416, 59.4, 67.9, 52.7
2560, 3.77, 0.00078571, 1.66, 3.596, 0.414, 59.4, 67.6, 52.9
2688, 3.83, 0.00076786, 1.62, 3.615, 0.409, 59.0, 67.4, 52.4
2816, 3.83, 0.00075, 1.59, 3.642, 0.41, 58.9, 67.7, 52.2
2944, 3.8, 0.00073214, 1.6, 3.736, 0.413, 59.0, 68.0, 52.1
