step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 1e-07, n/a, 5.69, 0.251, 48.2, 55.3, 42.7
128, 3.91, 1.25e-05, 5.3, 5.379, 0.276, 51.8, 55.4, 48.6
256, 3.83, 2.5e-05, 4.55, 4.82, 0.263, 53.2, 52.3, 54.1
384, 3.89, 3.75e-05, 3.96, 4.421, 0.281, 55.3, 52.2, 58.8
512, 3.82, 5e-05, 3.56, 4.083, 0.326, 58.7, 53.8, 64.6
640, 3.91, 6.25e-05, 3.25, 3.864, 0.347, 60.4, 54.2, 68.1
768, 3.82, 7.5e-05, 3.04, 3.729, 0.368, 61.6, 55.3, 69.6
896, 3.92, 8.75e-05, 2.87, 3.667, 0.386, 62.7, 56.2, 70.9
1024, 3.88, 0.0001, 2.79, 3.599, 0.396, 63.3, 56.9, 71.2
1152, 3.84, 9.821e-05, 2.7, 3.543, 0.408, 63.9, 57.7, 71.6
1280, 3.87, 9.643e-05, 2.59, 3.586, 0.407, 63.8, 57.6, 71.5
1408, 3.89, 9.464e-05, 2.54, 3.553, 0.41, 64.0, 57.9, 71.5
1536, 3.79, 9.286e-05, 2.51, 3.512, 0.41, 63.9, 58.0, 71.2
1664, 3.92, 9.107e-05, 2.43, 3.522, 0.41, 64.0, 58.0, 71.3
1792, 3.88, 8.929e-05, 2.42, 3.526, 0.41, 63.9, 58.2, 70.8
1920, 3.93, 8.75e-05, 2.36, 3.505, 0.421, 64.6, 58.7, 71.9
2048, 3.88, 8.571e-05, 2.34, 3.506, 0.408, 63.8, 58.2, 70.5
2176, 3.88, 8.393e-05, 2.3, 3.484, 0.417, 64.2, 58.8, 70.7
2304, 3.95, 8.214e-05, 2.28, 3.497, 0.414, 64.0, 58.8, 70.3
2432, 3.8, 8.036e-05, 2.27, 3.51, 0.413, 64.0, 58.6, 70.4
2560, 3.94, 7.857e-05, 2.23, 3.512, 0.411, 63.8, 58.6, 70.1
2688, 3.84, 7.679e-05, 2.22, 3.484, 0.409, 63.7, 58.5, 70.1
2816, 3.84, 7.5e-05, 2.2, 3.51, 0.416, 64.1, 58.8, 70.4
2944, 3.91, 7.321e-05, 2.18, 3.47, 0.411, 63.7, 58.8, 69.6
3072, 3.84, 7.143e-05, 2.16, 3.506, 0.406, 63.5, 58.5, 69.3
3200, 3.91, 6.964e-05, 2.14, 3.506, 0.416, 64.1, 59.1, 69.9
3328, 3.9, 6.786e-05, 2.13, 3.491, 0.407, 63.5, 58.7, 69.1
3456, 3.84, 6.607e-05, 2.14, 3.492, 0.417, 64.0, 59.2, 69.7
3584, 3.78, 6.429e-05, 2.14, 3.519, 0.412, 63.7, 58.9, 69.4
3712, 3.99, 6.25e-05, 2.09, 3.501, 0.414, 63.9, 59.1, 69.5
3840, 3.99, 6.071e-05, 2.09, 3.486, 0.405, 63.2, 58.9, 68.3
3968, 3.87, 5.893e-05, 2.09, 3.487, 0.415, 64.0, 59.1, 69.7
4096, 3.85, 5.714e-05, 2.08, 3.554, 0.411, 63.7, 59.1, 69.0
4224, 3.91, 5.536e-05, 2.06, 3.49, 0.414, 63.8, 59.3, 68.9
4352, 3.89, 5.357e-05, 2.08, 3.51, 0.414, 63.7, 59.4, 68.8
4480, 3.88, 5.179e-05, 2.04, 3.51, 0.417, 64.0, 59.4, 69.3
4608, 3.92, 5e-05, 2.04, 3.507, 0.414, 63.8, 59.4, 68.8
4736, 3.98, 4.821e-05, 2.03, 3.521, 0.418, 64.0, 59.7, 68.9
4864, 3.87, 4.643e-05, 2.04, 3.52, 0.412, 63.6, 59.2, 68.8
4992, 3.86, 4.464e-05, 2.03, 3.533, 0.413, 63.7, 59.3, 68.9
5120, 3.87, 4.286e-05, 2.03, 3.498, 0.416, 63.8, 59.6, 68.7
5248, 3.84, 4.107e-05, 2.02, 3.522, 0.414, 63.7, 59.6, 68.5
5376, 4.05, 3.929e-05, 1.98, 3.52, 0.412, 63.6, 59.5, 68.2
5504, 3.86, 3.75e-05, 2.04, 3.547, 0.41, 63.4, 59.4, 68.1
5632, 3.82, 3.571e-05, 1.98, 3.505, 0.422, 64.2, 59.9, 69.1
5760, 3.94, 3.393e-05, 2.02, 3.528, 0.413, 63.6, 59.4, 68.4
5888, 3.84, 3.214e-05, 2.01, 3.528, 0.414, 63.7, 59.6, 68.3
6016, 3.94, 3.036e-05, 1.99, 3.528, 0.419, 64.0, 59.9, 68.7
6144, 3.88, 2.857e-05, 1.99, 3.522, 0.408, 63.3, 59.3, 67.9
6272, 3.84, 2.679e-05, 1.98, 3.536, 0.409, 63.3, 59.5, 67.6
6400, 3.82, 2.5e-05, 1.98, 3.538, 0.416, 63.8, 59.7, 68.5
6528, 3.87, 2.321e-05, 1.98, 3.574, 0.415, 63.7, 59.6, 68.4
6656, 3.87, 2.143e-05, 2.0, 3.559, 0.415, 63.7, 59.8, 68.0
6784, 4.0, 1.964e-05, 1.93, 3.534, 0.419, 63.9, 60.0, 68.4
6912, 3.91, 1.786e-05, 2.0, 3.503, 0.415, 63.6, 59.9, 67.9
