step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 2.4e-07, n/a, 7.394, 0.011, 14.2, 37.6, 8.7
128, 3.81, 3.125e-05, 6.84, 6.734, -0.012, 13.0, 33.9, 8.0
256, 3.82, 6.25e-05, 5.12, 4.916, 0.031, 22.8, 39.5, 16.1
384, 3.67, 9.375e-05, 4.48, 4.578, 0.153, 28.7, 55.1, 19.4
512, 3.7, 0.000125, 4.12, 4.016, 0.289, 38.6, 71.0, 26.5
640, 3.76, 0.00015625, 3.75, 3.779, 0.329, 43.3, 73.5, 30.7
768, 3.82, 0.0001875, 3.5, 3.619, 0.353, 45.7, 75.1, 32.9
896, 3.84, 0.00021875, 3.26, 3.596, 0.386, 49.3, 76.9, 36.3
1024, 3.76, 0.00025, 3.05, 3.514, 0.428, 53.6, 79.1, 40.5
1152, 3.73, 0.00024554, 2.85, 3.495, 0.464, 57.9, 79.9, 45.4
1280, 3.8, 0.00024107, 2.68, 3.437, 0.489, 60.6, 80.4, 48.7
1408, 3.69, 0.00023661, 2.54, 3.389, 0.498, 61.2, 81.2, 49.1
1536, 3.76, 0.00023214, 2.47, 3.34, 0.506, 62.1, 81.4, 50.2
1664, 3.79, 0.00022768, 2.31, 3.364, 0.506, 62.4, 80.8, 50.8
1792, 3.8, 0.00022321, 2.28, 3.315, 0.522, 63.7, 82.1, 52.0
1920, 3.78, 0.00021875, 2.23, 3.376, 0.516, 63.4, 81.1, 52.1
2048, 3.78, 0.00021429, 2.19, 3.401, 0.525, 63.9, 82.3, 52.1
2176, 3.8, 0.00020982, 2.14, 3.363, 0.529, 64.1, 82.6, 52.4
2304, 3.67, 0.00020536, 2.13, 3.374, 0.534, 64.7, 82.7, 53.2
2432, 3.85, 0.00020089, 2.09, 3.395, 0.532, 64.4, 82.7, 52.8
2560, 3.77, 0.00019643, 2.06, 3.424, 0.535, 65.0, 82.3, 53.7
2688, 3.67, 0.00019196, 2.04, 3.375, 0.554, 66.7, 83.0, 55.8
2816, 3.74, 0.0001875, 1.99, 3.464, 0.542, 65.5, 82.8, 54.2
2944, 3.72, 0.00018304, 1.96, 3.387, 0.548, 66.2, 82.7, 55.2
3072, 3.78, 0.00017857, 1.98, 3.506, 0.533, 64.5, 82.7, 52.9
3200, 3.8, 0.00017411, 1.93, 3.338, 0.554, 66.3, 83.8, 54.9
3328, 3.76, 0.00016964, 1.89, 3.427, 0.557, 66.8, 83.5, 55.6
3456, 3.74, 0.00016518, 1.93, 3.461, 0.553, 66.6, 83.1, 55.5
3584, 3.75, 0.00016071, 1.91, 3.498, 0.551, 66.2, 83.4, 54.9
3712, 3.74, 0.00015625, 1.85, 3.348, 0.57, 67.9, 84.3, 56.8
3840, 3.75, 0.00015179, 1.85, 3.421, 0.565, 67.3, 84.2, 56.1
