step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 1e-07, n/a, 7.394, 0.011, 14.2, 37.6, 8.7
128, 4.06, 1.25e-05, 6.95, 7.183, 0.009, 14.0, 37.2, 8.7
256, 4.11, 2.5e-05, 6.29, 5.583, -0.049, 11.1, 28.3, 6.9
384, 3.78, 3.75e-05, 4.79, 4.915, 0.021, 22.0, 38.3, 15.4
512, 3.8, 5e-05, 4.55, 4.717, 0.102, 26.5, 48.1, 18.2
640, 3.84, 6.25e-05, 4.35, 4.532, 0.179, 29.8, 59.0, 19.9
768, 3.84, 7.5e-05, 4.12, 4.112, 0.265, 36.3, 69.0, 24.6
896, 3.9, 8.75e-05, 3.84, 3.811, 0.279, 38.4, 69.4, 26.5
1024, 3.78, 0.0001, 3.66, 3.651, 0.314, 41.7, 72.4, 29.3
1152, 3.84, 9.821e-05, 3.49, 3.601, 0.33, 42.6, 74.5, 29.8
1280, 3.86, 9.643e-05, 3.35, 3.575, 0.341, 45.0, 73.5, 32.5
1408, 3.79, 9.464e-05, 3.22, 3.557, 0.357, 46.4, 75.1, 33.5
1536, 3.79, 9.286e-05, 3.12, 3.514, 0.371, 48.8, 74.5, 36.2
1664, 3.8, 9.107e-05, 2.98, 3.487, 0.392, 51.0, 75.7, 38.4
1792, 3.82, 8.929e-05, 2.9, 3.493, 0.409, 52.7, 76.6, 40.2
1920, 3.83, 8.75e-05, 2.8, 3.445, 0.447, 56.6, 78.5, 44.2
2048, 3.83, 8.571e-05, 2.74, 3.447, 0.457, 57.7, 78.6, 45.6
2176, 3.89, 8.393e-05, 2.66, 3.452, 0.462, 58.3, 78.7, 46.3
2304, 3.72, 8.214e-05, 2.62, 3.389, 0.469, 58.9, 79.0, 46.9
2432, 3.79, 8.036e-05, 2.56, 3.434, 0.465, 58.7, 78.7, 46.8
2560, 3.86, 7.857e-05, 2.52, 3.383, 0.48, 59.8, 79.9, 47.7
2688, 3.75, 7.679e-05, 2.48, 3.375, 0.472, 59.5, 78.8, 47.8
2816, 3.83, 7.5e-05, 2.43, 3.437, 0.48, 59.9, 79.7, 47.9
2944, 3.77, 7.321e-05, 2.39, 3.396, 0.483, 60.4, 79.4, 48.7
3072, 3.84, 7.143e-05, 2.4, 3.406, 0.487, 61.1, 79.2, 49.7
3200, 3.81, 6.964e-05, 2.33, 3.405, 0.489, 61.0, 79.7, 49.4
3328, 3.84, 6.786e-05, 2.29, 3.399, 0.494, 61.2, 80.6, 49.3
3456, 3.77, 6.607e-05, 2.32, 3.372, 0.49, 61.4, 79.3, 50.1
3584, 3.79, 6.429e-05, 2.29, 3.38, 0.494, 61.4, 80.0, 49.9
3712, 3.76, 6.25e-05, 2.23, 3.419, 0.493, 61.4, 80.0, 49.8
3840, 3.81, 6.071e-05, 2.23, 3.357, 0.503, 62.2, 80.5, 50.7
3968, 3.78, 5.893e-05, 2.22, 3.389, 0.503, 62.4, 80.2, 51.1
4096, 3.8, 5.714e-05, 2.2, 3.353, 0.506, 62.7, 80.3, 51.4
4224, 3.79, 5.536e-05, 2.21, 3.439, 0.505, 62.8, 80.0, 51.7
4352, 3.87, 5.357e-05, 2.14, 3.392, 0.508, 63.1, 80.0, 52.0
4480, 3.66, 5.179e-05, 2.18, 3.413, 0.508, 62.9, 80.2, 51.8
4608, 3.83, 5e-05, 2.16, 3.437, 0.504, 62.6, 80.1, 51.3
4736, 3.71, 4.821e-05, 2.12, 3.412, 0.511, 62.9, 81.0, 51.4
4864, 3.84, 4.643e-05, 2.14, 3.393, 0.512, 63.3, 80.5, 52.2
4992, 3.87, 4.464e-05, 2.14, 3.379, 0.517, 63.6, 81.1, 52.3
5120, 3.7, 4.286e-05, 2.08, 3.423, 0.508, 62.7, 80.7, 51.2
5248, 3.76, 4.107e-05, 2.1, 3.408, 0.515, 63.5, 80.7, 52.4
5376, 3.76, 3.929e-05, 2.08, 3.43, 0.516, 63.4, 81.3, 51.9
5504, 3.9, 3.75e-05, 2.09, 3.443, 0.512, 63.4, 80.4, 52.3
5632, 3.78, 3.571e-05, 2.07, 3.436, 0.514, 63.5, 80.6, 52.4
5760, 3.74, 3.393e-05, 2.08, 3.41, 0.517, 63.7, 80.7, 52.6
5888, 3.82, 3.214e-05, 2.05, 3.399, 0.513, 63.3, 80.7, 52.1
6016, 3.75, 3.036e-05, 2.06, 3.454, 0.521, 64.2, 80.8, 53.2
6144, 3.84, 2.857e-05, 2.04, 3.422, 0.52, 64.0, 80.9, 52.9
6272, 3.69, 2.679e-05, 2.07, 3.42, 0.517, 63.6, 81.0, 52.4
6400, 3.91, 2.5e-05, 2.01, 3.437, 0.518, 63.8, 80.9, 52.6
6528, 3.66, 2.321e-05, 2.05, 3.453, 0.518, 63.7, 80.9, 52.6
6656, 3.8, 2.143e-05, 2.05, 3.452, 0.517, 63.6, 80.8, 52.5
6784, 3.76, 1.964e-05, 2.0, 3.475, 0.523, 64.1, 81.2, 53.0
6912, 3.81, 1.786e-05, 2.03, 3.449, 0.522, 64.2, 80.9, 53.3
7040, 3.85, 1.607e-05, 2.02, 3.462, 0.526, 64.3, 81.5, 53.1
7168, 3.77, 1.429e-05, 2.04, 3.456, 0.521, 64.0, 81.2, 52.8
7296, 3.74, 1.25e-05, 2.0, 3.488, 0.521, 64.2, 80.8, 53.2
7424, 3.81, 1.071e-05, 1.99, 3.433, 0.523, 64.2, 81.0, 53.1
7552, 3.76, 8.93e-06, 2.01, 3.414, 0.524, 64.3, 81.2, 53.2
7680, 3.79, 7.14e-06, 2.01, 3.468, 0.518, 64.0, 80.6, 53.0
7808, 3.79, 5.36e-06, 2.02, 3.456, 0.525, 64.4, 81.4, 53.2
