step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 7.3e-07, n/a, 7.431, 0.119, 34.9, 43.5, 29.2
128, 3.99, 9.375e-05, 5.34, 4.637, 0.264, 51.9, 49.3, 54.8
256, 3.8, 0.0001875, 3.53, 3.486, 0.389, 60.3, 56.7, 64.3
384, 4.0, 0.00028125, 2.91, 3.314, 0.431, 62.9, 59.5, 66.7
512, 3.94, 0.000375, 2.62, 3.246, 0.451, 64.0, 61.4, 66.9
640, 3.93, 0.00046875, 2.51, 3.192, 0.451, 63.6, 62.3, 65.0
768, 3.83, 0.0005625, 2.3, 3.151, 0.474, 65.1, 64.1, 66.1
896, 3.97, 0.00065625, 2.16, 3.157, 0.492, 66.2, 65.6, 66.7
1024, 3.86, 0.00075, 2.1, 3.121, 0.496, 66.1, 66.8, 65.5
1152, 3.9, 0.00073661, 1.99, 3.149, 0.494, 65.9, 66.9, 64.8
1280, 3.9, 0.00072321, 1.95, 3.046, 0.509, 66.7, 68.4, 65.1
1408, 3.78, 0.00070982, 1.93, 3.073, 0.507, 66.5, 68.4, 64.6
1536, 3.92, 0.00069643, 1.82, 3.082, 0.505, 66.4, 68.2, 64.8
1664, 3.84, 0.00068304, 1.84, 3.032, 0.507, 66.2, 69.2, 63.5
1792, 3.91, 0.00066964, 1.84, 3.035, 0.511, 66.7, 69.0, 64.5
1920, 3.94, 0.00065625, 1.8, 3.014, 0.505, 66.1, 68.9, 63.6
2048, 3.87, 0.00064286, 1.76, 3.007, 0.511, 66.6, 69.2, 64.2
2176, 3.9, 0.00062946, 1.74, 3.051, 0.501, 65.7, 69.0, 62.7
2304, 3.87, 0.00061607, 1.69, 3.025, 0.501, 65.7, 69.1, 62.6
2432, 3.86, 0.00060268, 1.75, 3.03, 0.505, 65.9, 69.6, 62.6
2560, 3.84, 0.00058929, 1.71, 3.008, 0.503, 65.7, 69.5, 62.3
2688, 3.85, 0.00057589, 1.68, 3.027, 0.513, 66.6, 69.8, 63.6
2816, 3.81, 0.0005625, 1.67, 3.03, 0.505, 65.9, 69.5, 62.7
2944, 3.88, 0.00054911, 1.69, 3.046, 0.503, 65.8, 69.6, 62.3
3072, 3.85, 0.00053571, 1.64, 3.004, 0.504, 65.8, 69.5, 62.6
3200, 3.87, 0.00052232, 1.61, 2.989, 0.506, 65.8, 70.0, 62.0
3328, 3.87, 0.00050893, 1.64, 2.989, 0.505, 65.7, 70.2, 61.7
3456, 3.87, 0.00049554, 1.62, 2.976, 0.505, 65.9, 69.8, 62.4
3584, 3.78, 0.00048214, 1.61, 2.975, 0.504, 65.7, 69.8, 62.0
3712, 3.8, 0.00046875, 1.6, 2.992, 0.497, 65.1, 69.7, 61.1
3840, 3.78, 0.00045536, 1.61, 2.976, 0.501, 65.5, 69.8, 61.7
3968, 3.64, 0.00044196, 1.53, 2.994, 0.503, 65.4, 70.3, 61.1
4096, 3.7, 0.00042857, 1.63, 3.019, 0.499, 65.1, 70.0, 60.9
4224, 3.71, 0.00041518, 1.57, 2.981, 0.506, 65.6, 70.5, 61.4
4352, 3.75, 0.00040179, 1.56, 3.03, 0.502, 65.4, 70.2, 61.2
4480, 3.71, 0.00038839, 1.54, 2.956, 0.505, 65.6, 70.4, 61.5
4608, 3.8, 0.000375, 1.55, 3.006, 0.504, 65.6, 70.2, 61.5
4736, 3.78, 0.00036161, 1.53, 2.974, 0.505, 65.7, 70.1, 61.8
4864, 3.67, 0.00034821, 1.55, 2.978, 0.5, 65.1, 70.3, 60.6
4992, 3.78, 0.00033482, 1.54, 2.964, 0.502, 65.4, 70.1, 61.2
