step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 7.3e-07, n/a, 5.693, 0.258, 48.8, 55.7, 43.4
128, 4.29, 9.375e-05, 4.72, 4.611, 0.288, 55.0, 53.5, 56.6
256, 3.97, 0.0001875, 3.47, 3.953, 0.382, 62.0, 57.2, 67.6
384, 3.96, 0.00028125, 2.89, 3.768, 0.425, 64.5, 59.8, 70.1
512, 3.88, 0.000375, 2.71, 3.412, 0.454, 66.1, 61.9, 70.9
640, 3.93, 0.00046875, 2.49, 3.324, 0.468, 67.0, 62.8, 71.8
768, 4.13, 0.0005625, 2.47, 3.353, 0.477, 67.3, 64.0, 71.0
896, 4.03, 0.00065625, 2.26, 3.363, 0.501, 68.8, 65.4, 72.6
1024, 4.0, 0.00075, 2.22, 3.307, 0.5, 68.5, 66.1, 71.1
1152, 3.98, 0.00073661, 2.13, 3.333, 0.503, 68.7, 66.4, 71.2
1280, 4.09, 0.00072321, 2.12, 3.272, 0.513, 69.0, 68.0, 70.0
1408, 3.9, 0.00070982, 2.07, 3.4, 0.512, 69.0, 67.8, 70.1
1536, 4.18, 0.00069643, 2.02, 3.252, 0.529, 70.0, 69.3, 70.7
1664, 3.99, 0.00068304, 1.91, 3.253, 0.525, 69.5, 69.5, 69.5
1792, 3.96, 0.00066964, 2.01, 3.294, 0.536, 70.4, 69.6, 71.3
1920, 3.8, 0.00065625, 1.98, 3.25, 0.537, 70.3, 70.3, 70.3
2048, 4.06, 0.00064286, 1.95, 3.273, 0.531, 69.7, 70.4, 69.1
2176, 3.98, 0.00062946, 1.79, 3.179, 0.539, 70.4, 70.5, 70.3
2304, 3.95, 0.00061607, 1.89, 3.163, 0.538, 70.2, 70.8, 69.7
2432, 3.96, 0.00060268, 1.95, 3.133, 0.546, 70.8, 71.0, 70.6
2560, 3.89, 0.00058929, 1.79, 3.171, 0.537, 70.1, 70.9, 69.3
2688, 4.05, 0.00057589, 1.84, 3.185, 0.537, 70.1, 70.9, 69.3
2816, 4.06, 0.0005625, 1.84, 3.392, 0.531, 69.5, 71.1, 68.0
2944, 4.11, 0.00054911, 1.98, 3.181, 0.546, 70.7, 71.3, 70.2
3072, 3.95, 0.00053571, 1.82, 3.205, 0.544, 70.5, 71.7, 69.3
3200, 4.17, 0.00052232, 1.77, 3.151, 0.549, 70.8, 71.8, 69.8
3328, 3.92, 0.00050893, 1.83, 3.13, 0.544, 70.4, 71.6, 69.3
3456, 3.88, 0.00049554, 1.83, 3.133, 0.547, 70.7, 71.9, 69.5
3584, 4.04, 0.00048214, 1.73, 3.19, 0.543, 70.3, 71.9, 68.9
3712, 4.01, 0.00046875, 1.77, 3.176, 0.543, 70.3, 71.9, 68.8
3840, 3.81, 0.00045536, 1.81, 3.157, 0.546, 70.5, 72.2, 68.9
3968, 4.15, 0.00044196, 1.77, 3.148, 0.552, 70.8, 72.6, 69.2
4096, 3.99, 0.00042857, 1.8, 3.172, 0.547, 70.5, 72.2, 69.0
4224, 4.05, 0.00041518, 1.75, 3.323, 0.537, 69.6, 72.2, 67.2
4352, 4.11, 0.00040179, 1.78, 3.154, 0.541, 70.1, 72.1, 68.2
4480, 3.91, 0.00038839, 1.76, 3.16, 0.54, 70.0, 72.0, 68.0
4608, 4.01, 0.000375, 1.75, 3.133, 0.536, 69.6, 72.1, 67.4
4736, 3.91, 0.00036161, 1.78, 3.115, 0.542, 70.1, 72.4, 67.9
4864, 3.86, 0.00034821, 1.83, 3.17, 0.547, 70.6, 72.0, 69.2
4992, 4.07, 0.00033482, 1.68, 3.25, 0.542, 70.1, 72.4, 67.9
5120, 3.96, 0.00032143, 1.71, 3.136, 0.536, 69.6, 72.1, 67.3
5248, 3.94, 0.00030804, 1.67, 3.133, 0.538, 69.7, 72.1, 67.6
5376, 4.06, 0.00029464, 1.76, 3.119, 0.535, 69.5, 72.2, 67.0
5504, 4.22, 0.00028125, 1.69, 3.109, 0.536, 69.6, 72.0, 67.5
5632, 3.72, 0.00026786, 1.8, 3.1, 0.539, 69.9, 72.0, 67.8
5760, 4.07, 0.00025446, 1.64, 3.126, 0.538, 69.8, 72.1, 67.7
5888, 4.0, 0.00024107, 1.79, 3.113, 0.537, 69.7, 72.0, 67.6
6016, 4.12, 0.00022768, 1.68, 3.135, 0.538, 69.8, 72.1, 67.6
6144, 3.93, 0.00021429, 1.66, 3.169, 0.537, 69.6, 72.2, 67.2
6272, 3.94, 0.00020089, 1.73, 3.131, 0.537, 69.7, 72.1, 67.5
6400, 3.94, 0.0001875, 1.72, 3.106, 0.536, 69.6, 72.1, 67.3
6528, 3.9, 0.00017411, 1.74, 3.106, 0.537, 69.7, 72.1, 67.4
6656, 4.12, 0.00016071, 1.64, 3.125, 0.539, 69.8, 72.2, 67.5
6784, 3.89, 0.00014732, 1.73, 3.124, 0.535, 69.5, 72.2, 66.9
6912, 3.98, 0.00013393, 1.69, 3.122, 0.533, 69.4, 71.9, 67.0
7040, 4.08, 0.00012054, 1.65, 3.11, 0.538, 69.7, 72.2, 67.4
7168, 4.0, 0.00010714, 1.76, 3.106, 0.535, 69.5, 72.1, 67.1
7296, 3.96, 9.375e-05, 1.63, 3.11, 0.536, 69.6, 72.1, 67.2
7424, 4.0, 8.036e-05, 1.72, 3.109, 0.534, 69.5, 72.1, 67.0
7552, 4.01, 6.696e-05, 1.7, 3.125, 0.539, 69.8, 72.2, 67.6
7680, 3.96, 5.357e-05, 1.7, 3.13, 0.538, 69.7, 72.3, 67.3
7808, 3.99, 4.018e-05, 1.63, 3.096, 0.535, 69.5, 72.2, 67.0
7936, 3.93, 2.679e-05, 1.68, 3.066, 0.538, 69.8, 72.2, 67.5
8064, 4.05, 1.339e-05, 1.75, 3.087, 0.537, 69.6, 72.2, 67.2
8192, 4.16, 0.0, 1.63, 3.116, 0.536, 69.6, 72.2, 67.1
