step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 4.9e-07, n/a, 7.269, 0.092, 33.8, 40.9, 28.8
128, 3.86, 6.25e-05, 5.4, 4.711, 0.204, 48.7, 45.1, 52.9
256, 4.11, 0.000125, 3.54, 3.637, 0.277, 54.5, 47.8, 63.4
384, 4.05, 0.0001875, 2.71, 3.354, 0.304, 56.4, 48.8, 66.7
512, 3.94, 0.00025, 2.38, 3.233, 0.32, 57.4, 49.4, 68.5
640, 4.02, 0.0003125, 2.14, 3.176, 0.327, 57.8, 50.0, 68.5
768, 4.23, 0.000375, 2.17, 3.118, 0.335, 58.2, 50.4, 68.9
896, 4.06, 0.0004375, 2.02, 3.055, 0.336, 58.2, 50.7, 68.3
1024, 3.93, 0.0005, 1.99, 3.05, 0.333, 58.0, 50.6, 67.9
1152, 4.1, 0.00049107, 1.79, 3.03, 0.343, 58.6, 51.1, 68.9
1280, 4.12, 0.00048214, 1.84, 3.089, 0.353, 59.2, 51.6, 69.5
1408, 4.01, 0.00047321, 1.76, 3.032, 0.354, 59.3, 51.7, 69.6
1536, 3.98, 0.00046429, 1.71, 2.996, 0.361, 59.7, 52.0, 70.2
1664, 4.09, 0.00045536, 1.65, 2.954, 0.365, 59.9, 52.3, 70.3
1792, 4.08, 0.00044643, 1.57, 2.992, 0.372, 60.5, 52.3, 71.7
1920, 3.97, 0.0004375, 1.67, 3.02, 0.373, 60.4, 52.7, 70.7
2048, 4.07, 0.00042857, 1.62, 2.949, 0.38, 60.9, 53.0, 71.5
2176, 3.98, 0.00041964, 1.43, 2.989, 0.375, 60.5, 52.8, 70.8
2304, 3.99, 0.00041071, 1.56, 2.943, 0.377, 60.6, 53.0, 70.9
2432, 3.94, 0.00040179, 1.65, 2.934, 0.381, 60.9, 53.1, 71.4
2560, 4.08, 0.00039286, 1.48, 2.929, 0.377, 60.7, 52.8, 71.3
2688, 4.04, 0.00038393, 1.56, 2.904, 0.37, 60.2, 52.7, 70.3
2816, 3.83, 0.000375, 1.53, 2.88, 0.38, 60.8, 53.2, 70.8
2944, 3.76, 0.00036607, 1.45, 3.008, 0.387, 61.2, 53.5, 71.6
3072, 4.16, 0.00035714, 1.47, 2.956, 0.374, 60.4, 52.9, 70.4
