step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 9.8e-07, n/a, 5.693, 0.258, 48.8, 55.7, 43.4
128, 4.05, 0.000125, 4.61, 4.448, 0.306, 56.0, 54.8, 57.3
256, 3.92, 0.00025, 3.32, 3.73, 0.401, 62.7, 59.4, 66.4
384, 4.01, 0.000375, 2.8, 3.492, 0.446, 65.5, 61.8, 69.6
512, 3.95, 0.0005, 2.59, 3.488, 0.47, 66.8, 63.8, 70.1
640, 4.02, 0.000625, 2.41, 3.373, 0.471, 66.6, 64.6, 68.8
768, 3.95, 0.00075, 2.3, 3.351, 0.49, 67.8, 65.7, 70.0
896, 4.04, 0.000875, 2.17, 3.307, 0.496, 67.9, 67.0, 68.8
1024, 3.99, 0.001, 2.15, 3.354, 0.501, 67.9, 68.2, 67.6
1152, 3.97, 0.00098214, 2.06, 3.425, 0.496, 67.4, 68.4, 66.5
1280, 3.99, 0.00096429, 1.96, 3.543, 0.51, 68.4, 69.0, 67.9
1408, 4.01, 0.00094643, 1.95, 3.355, 0.511, 68.3, 69.6, 67.0
1536, 3.91, 0.00092857, 1.93, 3.395, 0.502, 67.5, 69.4, 65.7
1664, 4.05, 0.00091071, 1.86, 3.362, 0.51, 67.9, 70.3, 65.8
1792, 3.98, 0.00089286, 1.87, 3.378, 0.502, 67.4, 69.7, 65.2
1920, 4.04, 0.000875, 1.83, 3.293, 0.509, 68.0, 69.9, 66.1
2048, 3.97, 0.00085714, 1.8, 3.341, 0.513, 68.2, 70.5, 66.0
2176, 4.04, 0.00083929, 1.77, 3.424, 0.502, 67.3, 70.0, 64.9
2304, 4.03, 0.00082143, 1.75, 3.448, 0.502, 67.2, 70.3, 64.4
2432, 3.89, 0.00080357, 1.75, 3.415, 0.515, 68.1, 70.8, 65.6
2560, 3.97, 0.00078571, 1.71, 3.432, 0.501, 67.0, 70.6, 63.8
2688, 3.92, 0.00076786, 1.7, 3.434, 0.499, 66.8, 70.5, 63.5
2816, 3.95, 0.00075, 1.69, 3.427, 0.503, 67.2, 70.5, 64.2
2944, 3.98, 0.00073214, 1.68, 3.407, 0.495, 66.7, 70.0, 63.6
3072, 3.9, 0.00071429, 1.68, 3.429, 0.495, 66.5, 70.3, 63.1
3200, 3.92, 0.00069643, 1.65, 3.431, 0.5, 67.0, 70.5, 63.8
3328, 3.98, 0.00067857, 1.64, 3.427, 0.501, 67.1, 70.4, 64.1
3456, 3.92, 0.00066071, 1.63, 3.488, 0.49, 66.3, 69.8, 63.0
3584, 3.85, 0.00064286, 1.63, 3.491, 0.488, 66.0, 70.0, 62.4
3712, 4.02, 0.000625, 1.59, 3.524, 0.482, 65.5, 69.8, 61.7
3840, 3.94, 0.00060714, 1.59, 3.602, 0.484, 65.8, 69.7, 62.3
3968, 3.87, 0.00058929, 1.58, 3.505, 0.493, 66.3, 70.2, 62.9
4096, 3.91, 0.00057143, 1.57, 3.641, 0.487, 65.9, 69.8, 62.4
4224, 3.96, 0.00055357, 1.56, 3.52, 0.486, 65.9, 69.7, 62.5
4352, 3.94, 0.00053571, 1.57, 3.591, 0.478, 65.2, 69.6, 61.3
4480, 4.03, 0.00051786, 1.54, 3.588, 0.483, 65.5, 69.8, 61.8
4608, 3.91, 0.0005, 1.52, 3.598, 0.487, 65.9, 70.0, 62.3
4736, 4.0, 0.00048214, 1.52, 3.542, 0.485, 65.7, 69.9, 61.9
4864, 3.91, 0.00046429, 1.53, 3.553, 0.485, 65.7, 70.0, 61.9
4992, 3.93, 0.00044643, 1.52, 3.696, 0.481, 65.4, 69.9, 61.4
5120, 3.9, 0.00042857, 1.51, 3.636, 0.475, 65.0, 69.4, 61.0
5248, 3.87, 0.00041071, 1.5, 3.693, 0.478, 65.2, 69.7, 61.3
5376, 3.97, 0.00039286, 1.47, 3.67, 0.477, 65.2, 69.4, 61.4
5504, 3.94, 0.000375, 1.51, 3.716, 0.476, 65.1, 69.4, 61.3
5632, 3.87, 0.00035714, 1.46, 3.699, 0.47, 64.6, 69.1, 60.6
5760, 3.98, 0.00033929, 1.49, 3.716, 0.475, 65.0, 69.5, 61.0
5888, 3.88, 0.00032143, 1.47, 3.756, 0.471, 64.7, 69.1, 60.8
6016, 3.87, 0.00030357, 1.46, 3.824, 0.472, 64.8, 69.2, 60.9
6144, 3.9, 0.00028571, 1.45, 3.738, 0.475, 65.0, 69.4, 61.1
6272, 3.88, 0.00026786, 1.45, 3.77, 0.472, 64.8, 69.1, 61.0
6400, 3.88, 0.00025, 1.44, 3.818, 0.471, 64.7, 69.2, 60.7
6528, 3.94, 0.00023214, 1.43, 3.778, 0.474, 64.8, 69.5, 60.7
6656, 3.91, 0.00021429, 1.45, 3.777, 0.473, 64.8, 69.4, 60.7
6784, 3.93, 0.00019643, 1.39, 3.755, 0.475, 64.9, 69.5, 60.9
6912, 3.87, 0.00017857, 1.44, 3.81, 0.468, 64.5, 69.0, 60.5
7040, 3.88, 0.00016071, 1.41, 3.842, 0.472, 64.7, 69.3, 60.7
7168, 3.92, 0.00014286, 1.41, 3.805, 0.476, 65.0, 69.5, 61.1
7296, 3.95, 0.000125, 1.41, 3.794, 0.474, 64.9, 69.4, 60.9
7424, 3.88, 0.00010714, 1.41, 3.852, 0.472, 64.7, 69.2, 60.7
7552, 3.9, 8.929e-05, 1.43, 3.826, 0.466, 64.2, 69.0, 60.1
7680, 3.96, 7.143e-05, 1.4, 3.802, 0.471, 64.6, 69.2, 60.7
7808, 3.79, 5.357e-05, 1.4, 3.81, 0.466, 64.3, 68.9, 60.4
7936, 4.04, 3.571e-05, 1.39, 3.82, 0.472, 64.7, 69.4, 60.5
8064, 3.96, 1.786e-05, 1.37, 3.815, 0.468, 64.4, 69.1, 60.4
