step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 9.8e-07, n/a, 7.082, 0.018, 14.6, 38.7, 9.0
64, 3.64, 6.25e-05, 6.61, 6.631, -0.073, 9.3, 24.3, 5.7
128, 3.76, 0.000125, 5.25, 4.878, -0.082, 21.3, 28.4, 17.1
192, 3.65, 0.0001875, 4.58, 4.61, -0.067, 24.3, 30.1, 20.4
256, 3.67, 0.00025, 4.3, 4.266, -0.067, 31.5, 31.5, 31.5
320, 3.7, 0.0003125, 4.0, 4.002, -0.044, 32.5, 32.9, 32.0
384, 3.67, 0.000375, 3.8, 3.727, -0.076, 28.8, 30.5, 27.2
448, 3.67, 0.0004375, 3.66, 3.678, -0.141, 20.3, 24.3, 17.4
512, 3.65, 0.0005, 3.53, 3.574, -0.159, 16.9, 21.8, 13.8
576, 3.66, 0.00049107, 3.4, 3.587, -0.152, 18.4, 22.9, 15.4
640, 3.63, 0.00048214, 3.29, 3.543, -0.163, 16.1, 21.2, 13.0
704, 3.61, 0.00047321, 3.19, 3.548, -0.146, 18.4, 23.2, 15.3
768, 3.61, 0.00046429, 3.1, 3.554, -0.14, 19.1, 23.9, 15.9
832, 3.64, 0.00045536, 3.0, 3.586, -0.151, 17.0, 22.3, 13.8
896, 3.62, 0.00044643, 2.91, 3.596, -0.145, 17.6, 22.9, 14.3
960, 3.62, 0.0004375, 2.82, 3.595, -0.147, 16.8, 22.4, 13.5
1024, 3.6, 0.00042857, 2.73, 3.66, -0.145, 17.0, 22.6, 13.6
1088, 3.58, 0.00041964, 2.67, 3.668, -0.143, 16.6, 22.5, 13.1
1152, 3.59, 0.00041071, 2.6, 3.713, -0.137, 17.0, 23.1, 13.4
1216, 3.57, 0.00040179, 2.52, 3.736, -0.137, 17.3, 23.2, 13.8
1280, 3.58, 0.00039286, 2.44, 3.826, -0.132, 17.2, 23.4, 13.6
1344, 3.56, 0.00038393, 2.39, 3.86, -0.136, 16.7, 23.0, 13.2
1408, 3.6, 0.000375, 2.32, 3.843, -0.128, 18.1, 24.1, 14.5
1472, 3.61, 0.00036607, 2.26, 3.909, -0.116, 18.8, 25.2, 15.0
1536, 3.56, 0.00035714, 2.2, 3.972, -0.13, 16.9, 23.5, 13.3
1600, 3.58, 0.00034821, 2.16, 3.993, -0.126, 17.4, 23.9, 13.6
