step, s/batch, lr, train_loss, dev.quy-dev_loss
0, n/a, 9.3e-07, n/a, 7.672
128, 2.58, 0.00011875, 6.4, 4.262
256, 2.57, 0.0002375, 3.85, 3.487
384, 2.54, 0.00035625, 3.14, 3.237
512, 2.59, 0.000475, 2.84, 3.216
640, 2.54, 0.00059375, 2.62, 3.114
768, 2.55, 0.0007125, 2.47, 2.943
896, 2.49, 0.00083125, 2.3, 2.864
1024, 2.5, 0.00095, 2.19, 2.829
1152, 2.5, 0.00094208, 2.15, 2.797
1280, 2.54, 0.00093417, 2.1, 2.808
1408, 2.49, 0.00092625, 2.01, 2.765
1536, 2.46, 0.00091833, 1.98, 2.748
1664, 2.52, 0.00091042, 1.96, 2.749
1792, 2.52, 0.0009025, 1.93, 2.738
1920, 2.51, 0.00089458, 1.9, 2.733
2048, 2.49, 0.00088667, 1.87, 2.752
2176, 2.52, 0.00087875, 1.86, 2.784
2304, 2.51, 0.00087083, 1.87, 2.72
2432, 2.53, 0.00086292, 1.84, 2.707
2560, 2.51, 0.000855, 1.83, 2.722
2688, 2.52, 0.00084708, 1.82, 2.72
2816, 2.52, 0.00083917, 1.83, 2.705
2944, 2.48, 0.00083125, 1.79, 2.712
3072, 2.45, 0.00082333, 1.77, 2.708
3200, 2.45, 0.00081542, 1.79, 2.715
3328, 2.46, 0.0008075, 1.76, 2.723
3456, 2.54, 0.00079958, 1.78, 2.693
3584, 2.54, 0.00079167, 1.77, 2.716
3712, 2.56, 0.00078375, 1.78, 2.694
3840, 2.58, 0.00077583, 1.75, 2.72
3968, 2.5, 0.00076792, 1.75, 2.706
4096, 2.53, 0.00076, 1.75, 2.685
4224, 2.48, 0.00075208, 1.73, 2.702
4352, 2.52, 0.00074417, 1.73, 2.73
4480, 2.55, 0.00073625, 1.72, 2.703
4608, 2.51, 0.00072833, 1.73, 2.695
4736, 2.49, 0.00072042, 1.71, 2.672
4864, 2.51, 0.0007125, 1.72, 2.695
4992, 2.43, 0.00070458, 1.7, 2.692
5120, 2.5, 0.00069667, 1.71, 2.697
5248, 2.51, 0.00068875, 1.7, 2.698
5376, 2.48, 0.00068083, 1.7, 2.701
5504, 2.5, 0.00067292, 1.69, 2.721
5632, 2.62, 0.000665, 1.71, 2.687
5760, 2.53, 0.00065708, 1.69, 2.729
5888, 2.5, 0.00064917, 1.68, 2.678
6016, 2.49, 0.00064125, 1.66, 2.693
6144, 2.5, 0.00063333, 1.66, 2.705
6272, 2.47, 0.00062542, 1.67, 2.716
6400, 2.53, 0.0006175, 1.67, 2.689
6528, 2.54, 0.00060958, 1.67, 2.72
6656, 2.52, 0.00060167, 1.66, 2.686
6784, 2.48, 0.00059375, 1.66, 2.71
6912, 2.5, 0.00058583, 1.64, 2.71
7040, 2.54, 0.00057792, 1.65, 2.715
7168, 2.49, 0.00057, 1.66, 2.693
7296, 2.57, 0.00056208, 1.68, 2.681
7424, 2.5, 0.00055417, 1.65, 2.679
7552, 2.5, 0.00054625, 1.65, 2.685
7680, 2.52, 0.00053833, 1.64, 2.697
7808, 2.53, 0.00053042, 1.63, 2.688
7936, 2.56, 0.0005225, 1.63, 2.709
8064, 2.52, 0.00051458, 1.64, 2.675
8192, 2.48, 0.00050667, 1.64, 2.704
8320, 2.44, 0.00049875, 1.64, 2.72
8448, 2.5, 0.00049083, 1.64, 2.685
8576, 2.51, 0.00048292, 1.64, 2.692
8704, 2.58, 0.000475, 1.62, 2.696
8832, 2.55, 0.00046708, 1.63, 2.707
8960, 2.47, 0.00045917, 1.63, 2.694
9088, 2.44, 0.00045125, 1.61, 2.7
9216, 2.53, 0.00044333, 1.62, 2.693
9344, 2.47, 0.00043542, 1.63, 2.683
9472, 2.47, 0.0004275, 1.61, 2.667
9600, 2.48, 0.00041958, 1.63, 2.683
9728, 2.45, 0.00041167, 1.6, 2.673
9856, 2.5, 0.00040375, 1.62, 2.684
9984, 2.53, 0.00039583, 1.62, 2.702
10112, 2.48, 0.00038792, 1.61, 2.69
10240, 2.48, 0.00038, 1.6, 2.681
10368, 2.46, 0.00037208, 1.6, 2.676
10496, 2.5, 0.00036417, 1.61, 2.697
10624, 2.45, 0.00035625, 1.6, 2.682
10752, 2.49, 0.00034833, 1.61, 2.708
10880, 2.5, 0.00034042, 1.6, 2.679
11008, 2.5, 0.0003325, 1.59, 2.68
11136, 2.49, 0.00032458, 1.59, 2.67
11264, 2.49, 0.00031667, 1.58, 2.673
11392, 2.46, 0.00030875, 1.59, 2.675
11520, 2.49, 0.00030083, 1.59, 2.69
11648, 2.54, 0.00029292, 1.59, 2.679
11776, 2.5, 0.000285, 1.6, 2.672
11904, 2.41, 0.00027708, 1.59, 2.678
12032, 2.36, 0.00026917, 1.59, 2.664
12160, 2.43, 0.00026125, 1.59, 2.669
12288, 2.38, 0.00025333, 1.59, 2.672
12416, 2.38, 0.00024542, 1.59, 2.675
12544, 2.4, 0.0002375, 1.59, 2.678
12672, 2.38, 0.00022958, 1.57, 2.675
12800, 2.4, 0.00022167, 1.57, 2.668
12928, 2.43, 0.00021375, 1.57, 2.663
13056, 2.38, 0.00020583, 1.58, 2.667
13184, 2.4, 0.00019792, 1.59, 2.666
13312, 2.38, 0.00019, 1.57, 2.664
13440, 2.49, 0.00018208, 1.57, 2.668
13568, 2.44, 0.00017417, 1.58, 2.682
13696, 2.45, 0.00016625, 1.58, 2.679
13824, 2.48, 0.00015833, 1.58, 2.668
13952, 2.58, 0.00015042, 1.56, 2.671
14080, 2.64, 0.0001425, 1.57, 2.665
14208, 2.57, 0.00013458, 1.57, 2.669
14336, 2.6, 0.00012667, 1.55, 2.668
