step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 9.8e-07, n/a, 5.873, 0.173, 44.7, 48.2, 41.6
128, 3.94, 0.000125, 4.76, 4.493, 0.257, 53.0, 51.7, 54.3
256, 3.94, 0.00025, 3.35, 3.73, 0.358, 59.1, 58.3, 59.9
384, 3.94, 0.000375, 2.8, 3.502, 0.385, 60.4, 60.7, 60.1
512, 4.05, 0.0005, 2.55, 3.408, 0.412, 61.5, 63.6, 59.6
640, 3.89, 0.000625, 2.41, 3.374, 0.43, 62.8, 64.7, 60.9
768, 3.98, 0.00075, 2.34, 3.316, 0.42, 61.5, 65.3, 58.0
896, 4.02, 0.000875, 2.14, 3.307, 0.443, 63.1, 66.6, 60.0
1024, 3.89, 0.001, 2.16, 3.313, 0.44, 62.5, 67.3, 58.3
1152, 3.92, 0.00098214, 2.11, 3.351, 0.449, 63.0, 68.2, 58.5
1280, 3.94, 0.00096429, 2.03, 3.231, 0.459, 63.5, 69.0, 58.8
1408, 3.91, 0.00094643, 1.97, 3.242, 0.466, 64.0, 69.5, 59.2
1536, 3.94, 0.00092857, 1.97, 3.281, 0.472, 64.3, 70.2, 59.3
1664, 3.97, 0.00091071, 1.92, 3.223, 0.474, 64.3, 70.5, 59.2
1792, 4.03, 0.00089286, 1.88, 3.217, 0.48, 64.6, 71.0, 59.3
1920, 3.85, 0.000875, 1.88, 3.227, 0.482, 64.8, 71.2, 59.4
2048, 4.03, 0.00085714, 1.84, 3.232, 0.484, 64.9, 71.6, 59.3
2176, 3.9, 0.00083929, 1.82, 3.27, 0.478, 64.1, 71.8, 57.9
2304, 3.9, 0.00082143, 1.83, 3.213, 0.485, 64.8, 71.8, 59.0
2432, 3.92, 0.00080357, 1.78, 3.227, 0.485, 64.7, 72.2, 58.6
2560, 4.03, 0.00078571, 1.81, 3.178, 0.479, 64.1, 72.0, 57.8
2688, 3.98, 0.00076786, 1.74, 3.232, 0.481, 64.2, 72.2, 57.9
2816, 3.86, 0.00075, 1.74, 3.196, 0.483, 64.5, 72.1, 58.4
2944, 4.06, 0.00073214, 1.75, 3.257, 0.476, 63.9, 71.9, 57.4
3072, 3.82, 0.00071429, 1.73, 3.212, 0.479, 63.9, 72.6, 57.0
3200, 4.01, 0.00069643, 1.74, 3.196, 0.483, 64.3, 72.3, 57.9
3328, 3.92, 0.00067857, 1.68, 3.245, 0.484, 64.4, 72.3, 58.1
3456, 3.9, 0.00066071, 1.69, 3.243, 0.472, 63.4, 72.0, 56.6
3584, 4.07, 0.00064286, 1.72, 3.239, 0.477, 63.8, 72.2, 57.1
3712, 3.84, 0.000625, 1.68, 3.174, 0.479, 63.9, 72.3, 57.2
3840, 4.0, 0.00060714, 1.66, 3.205, 0.478, 63.9, 72.1, 57.4
3968, 3.93, 0.00058929, 1.69, 3.228, 0.475, 63.6, 72.0, 57.0
4096, 4.0, 0.00057143, 1.64, 3.236, 0.478, 63.8, 72.4, 57.0
4224, 3.85, 0.00055357, 1.69, 3.214, 0.475, 63.5, 72.3, 56.7
4352, 4.08, 0.00053571, 1.62, 3.205, 0.472, 63.3, 72.2, 56.3
4480, 3.93, 0.00051786, 1.67, 3.206, 0.483, 64.2, 72.7, 57.4
4608, 3.96, 0.0005, 1.62, 3.241, 0.479, 63.7, 72.7, 56.7
4736, 3.85, 0.00048214, 1.64, 3.244, 0.477, 63.6, 72.6, 56.6
4864, 3.93, 0.00046429, 1.63, 3.258, 0.474, 63.4, 72.2, 56.6
4992, 3.9, 0.00044643, 1.63, 3.223, 0.475, 63.3, 72.7, 56.1
5120, 3.89, 0.00042857, 1.64, 3.222, 0.475, 63.4, 72.6, 56.2
5248, 3.83, 0.00041071, 1.61, 3.213, 0.477, 63.6, 72.6, 56.5
5376, 4.1, 0.00039286, 1.59, 3.205, 0.479, 63.8, 72.5, 57.0
5504, 3.78, 0.000375, 1.62, 3.207, 0.478, 63.5, 72.8, 56.3
5632, 3.95, 0.00035714, 1.59, 3.219, 0.478, 63.8, 72.5, 56.9
5760, 3.81, 0.00033929, 1.63, 3.237, 0.475, 63.4, 72.6, 56.3
5888, 3.88, 0.00032143, 1.59, 3.25, 0.475, 63.5, 72.5, 56.4
6016, 3.96, 0.00030357, 1.6, 3.216, 0.478, 63.6, 72.7, 56.5
6144, 3.85, 0.00028571, 1.57, 3.255, 0.476, 63.4, 72.8, 56.1
6272, 3.8, 0.00026786, 1.62, 3.23, 0.479, 63.6, 72.9, 56.5
6400, 3.91, 0.00025, 1.56, 3.267, 0.471, 63.0, 72.5, 55.8
6528, 3.93, 0.00023214, 1.59, 3.277, 0.474, 63.3, 72.4, 56.2
6656, 3.85, 0.00021429, 1.58, 3.225, 0.473, 63.1, 72.6, 55.8
6784, 3.84, 0.00019643, 1.58, 3.218, 0.476, 63.3, 72.8, 56.1
6912, 3.93, 0.00017857, 1.56, 3.241, 0.477, 63.5, 72.7, 56.4
7040, 3.8, 0.00016071, 1.58, 3.211, 0.477, 63.4, 72.9, 56.1
7168, 3.89, 0.00014286, 1.59, 3.23, 0.48, 63.7, 72.9, 56.6
7296, 3.87, 0.000125, 1.58, 3.232, 0.475, 63.4, 72.6, 56.2
7424, 3.89, 0.00010714, 1.57, 3.242, 0.477, 63.5, 72.7, 56.4
7552, 3.92, 8.929e-05, 1.53, 3.221, 0.467, 62.7, 72.3, 55.3
7680, 3.87, 7.143e-05, 1.56, 3.228, 0.475, 63.4, 72.6, 56.2
7808, 3.77, 5.357e-05, 1.57, 3.253, 0.477, 63.5, 72.8, 56.2
7936, 3.89, 3.571e-05, 1.56, 3.257, 0.474, 63.2, 72.6, 56.0
8064, 3.93, 1.786e-05, 1.51, 3.248, 0.476, 63.4, 72.7, 56.2
8192, 3.86, 0.0, 1.58, 3.259, 0.476, 63.4, 72.8, 56.1
