step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 7.3e-07, n/a, 5.857, 0.159, 43.3, 47.4, 39.9
128, 4.07, 9.375e-05, 4.83, 4.595, 0.2, 50.8, 47.2, 55.0
256, 4.11, 0.0001875, 3.46, 3.843, 0.276, 55.7, 51.0, 61.4
384, 3.91, 0.00028125, 2.85, 3.537, 0.312, 57.9, 53.1, 63.5
512, 4.35, 0.000375, 2.55, 3.456, 0.342, 59.6, 55.0, 65.0
640, 4.27, 0.00046875, 2.5, 3.391, 0.358, 60.4, 56.2, 65.2
768, 4.0, 0.0005625, 2.37, 3.361, 0.371, 61.0, 57.3, 65.2
896, 4.06, 0.00065625, 2.24, 3.331, 0.379, 61.4, 58.0, 65.1
1024, 4.09, 0.00075, 2.16, 3.301, 0.375, 60.6, 58.6, 62.8
1152, 4.02, 0.00073661, 2.11, 3.25, 0.396, 62.0, 59.8, 64.3
1280, 4.19, 0.00072321, 2.0, 3.263, 0.396, 61.8, 60.3, 63.2
1408, 4.24, 0.00070982, 2.1, 3.234, 0.412, 62.7, 61.4, 64.0
1536, 4.15, 0.00069643, 2.01, 3.27, 0.402, 62.0, 61.0, 63.0
1664, 4.09, 0.00068304, 1.98, 3.282, 0.406, 62.0, 61.6, 62.4
1792, 4.02, 0.00066964, 2.03, 3.238, 0.407, 61.9, 62.0, 61.7
1920, 4.03, 0.00065625, 1.97, 3.215, 0.416, 62.5, 62.4, 62.6
2048, 4.03, 0.00064286, 1.9, 3.158, 0.407, 61.7, 62.3, 61.1
2176, 4.1, 0.00062946, 1.98, 3.145, 0.401, 61.3, 62.1, 60.6
2304, 3.99, 0.00061607, 1.96, 3.128, 0.409, 61.6, 62.9, 60.4
2432, 4.03, 0.00060268, 1.78, 3.162, 0.405, 61.4, 62.6, 60.2
2560, 3.94, 0.00058929, 1.87, 3.13, 0.416, 62.2, 63.2, 61.3
