step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 1.5e-07, n/a, 5.693, 0.258, 48.8, 55.7, 43.4
64, 3.82, 9.37e-06, 5.48, 5.573, 0.269, 50.4, 55.7, 46.1
128, 3.76, 1.875e-05, 5.15, 5.237, 0.265, 51.1, 54.5, 48.1
192, 3.76, 2.812e-05, 4.63, 4.876, 0.267, 52.4, 53.6, 51.2
256, 3.78, 3.75e-05, 4.24, 4.594, 0.278, 54.0, 53.4, 54.6
320, 3.75, 4.687e-05, 3.95, 4.37, 0.307, 56.4, 54.5, 58.4
384, 3.76, 5.625e-05, 3.71, 4.161, 0.334, 58.2, 56.0, 60.7
448, 3.75, 6.562e-05, 3.51, 4.016, 0.343, 58.9, 56.3, 61.7
512, 3.77, 7.5e-05, 3.34, 3.888, 0.356, 59.6, 57.1, 62.4
576, 3.76, 7.366e-05, 3.2, 3.813, 0.37, 60.6, 57.9, 63.6
640, 3.76, 7.232e-05, 3.09, 3.771, 0.385, 61.5, 58.8, 64.5
704, 3.75, 7.098e-05, 3.01, 3.75, 0.402, 62.4, 60.2, 64.8
768, 3.76, 6.964e-05, 2.93, 3.742, 0.412, 63.0, 60.9, 65.3
832, 3.77, 6.83e-05, 2.87, 3.686, 0.416, 63.1, 61.3, 64.9
896, 3.76, 6.696e-05, 2.81, 3.689, 0.427, 63.7, 62.2, 65.3
960, 3.78, 6.562e-05, 2.76, 3.704, 0.426, 63.6, 62.2, 65.2
1024, 3.75, 6.429e-05, 2.72, 3.678, 0.431, 64.0, 62.5, 65.4
1088, 3.75, 6.295e-05, 2.68, 3.662, 0.438, 64.3, 63.1, 65.5
1152, 3.76, 6.161e-05, 2.65, 3.668, 0.435, 64.2, 62.8, 65.6
1216, 3.77, 6.027e-05, 2.62, 3.68, 0.44, 64.4, 63.3, 65.4
1280, 3.74, 5.893e-05, 2.59, 3.702, 0.443, 64.5, 63.6, 65.5
1344, 3.75, 5.759e-05, 2.56, 3.672, 0.443, 64.6, 63.5, 65.6
1408, 3.77, 5.625e-05, 2.53, 3.672, 0.446, 64.7, 63.8, 65.6
1472, 3.76, 5.491e-05, 2.51, 3.664, 0.447, 64.8, 63.9, 65.7
1536, 3.77, 5.357e-05, 2.48, 3.642, 0.447, 64.7, 63.9, 65.6
1600, 3.77, 5.223e-05, 2.46, 3.661, 0.452, 65.0, 64.3, 65.8
1664, 3.76, 5.089e-05, 2.44, 3.675, 0.444, 64.4, 64.0, 64.9
1728, 3.76, 4.955e-05, 2.42, 3.655, 0.445, 64.6, 64.1, 65.1
1792, 3.77, 4.821e-05, 2.4, 3.696, 0.439, 64.1, 63.7, 64.6
1856, 3.77, 4.687e-05, 2.38, 3.673, 0.446, 64.6, 64.1, 65.1
1920, 3.75, 4.554e-05, 2.37, 3.671, 0.442, 64.3, 63.9, 64.8
1984, 3.75, 4.42e-05, 2.35, 3.7, 0.442, 64.3, 63.9, 64.8
2048, 3.76, 4.286e-05, 2.33, 3.688, 0.443, 64.3, 64.2, 64.5
2112, 3.76, 4.152e-05, 2.32, 3.699, 0.442, 64.3, 64.0, 64.7
2176, 3.74, 4.018e-05, 2.3, 3.708, 0.443, 64.4, 64.0, 64.8
2240, 3.76, 3.884e-05, 2.29, 3.707, 0.439, 64.1, 63.9, 64.4
2304, 3.76, 3.75e-05, 2.28, 3.669, 0.445, 64.5, 64.2, 64.8
2368, 3.77, 3.616e-05, 2.27, 3.724, 0.446, 64.5, 64.2, 64.9
2432, 3.77, 3.482e-05, 2.26, 3.729, 0.442, 64.3, 64.0, 64.6
2496, 3.77, 3.348e-05, 2.25, 3.706, 0.442, 64.3, 63.9, 64.8
2560, 3.76, 3.214e-05, 2.24, 3.718, 0.444, 64.3, 64.3, 64.4
2624, 3.77, 3.08e-05, 2.22, 3.714, 0.444, 64.4, 64.1, 64.7
2688, 3.76, 2.946e-05, 2.22, 3.723, 0.444, 64.4, 64.1, 64.7
2752, 3.77, 2.812e-05, 2.21, 3.707, 0.443, 64.3, 64.2, 64.4
2816, 3.74, 2.679e-05, 2.2, 3.692, 0.445, 64.5, 64.3, 64.7
2880, 3.76, 2.545e-05, 2.19, 3.723, 0.448, 64.7, 64.5, 64.9
2944, 3.75, 2.411e-05, 2.18, 3.709, 0.439, 64.1, 63.9, 64.2
3008, 3.76, 2.277e-05, 2.18, 3.723, 0.44, 64.1, 64.0, 64.2
3072, 3.76, 2.143e-05, 2.17, 3.726, 0.44, 64.1, 64.0, 64.1
3136, 3.76, 2.009e-05, 2.16, 3.747, 0.438, 64.0, 64.0, 64.0
3200, 3.77, 1.875e-05, 2.16, 3.695, 0.444, 64.3, 64.3, 64.3
3264, 3.77, 1.741e-05, 2.15, 3.714, 0.445, 64.4, 64.4, 64.4
3328, 3.75, 1.607e-05, 2.15, 3.713, 0.442, 64.2, 64.1, 64.2
3392, 3.77, 1.473e-05, 2.14, 3.716, 0.442, 64.2, 64.2, 64.2
3456, 3.77, 1.339e-05, 2.14, 3.737, 0.443, 64.2, 64.4, 64.1
3520, 3.76, 1.205e-05, 2.14, 3.723, 0.44, 64.1, 64.1, 64.0
3584, 3.77, 1.071e-05, 2.13, 3.73, 0.44, 64.1, 64.0, 64.1
3648, 3.75, 9.37e-06, 2.13, 3.737, 0.438, 63.9, 64.0, 63.9
3712, 3.75, 8.04e-06, 2.13, 3.755, 0.443, 64.2, 64.3, 64.2
3776, 3.89, 6.7e-06, 2.12, 3.737, 0.438, 64.0, 63.9, 64.0
3840, 3.75, 5.36e-06, 2.12, 3.727, 0.439, 64.0, 64.0, 64.0
3904, 3.74, 4.02e-06, 2.12, 3.781, 0.436, 63.7, 64.0, 63.4
3968, 3.72, 2.68e-06, 2.12, 3.754, 0.441, 64.2, 64.1, 64.2
4032, 3.71, 1.34e-06, 2.12, 3.786, 0.443, 64.3, 64.2, 64.4
4096, 3.75, 0.0, 2.12, 3.746, 0.44, 64.1, 64.1, 64.1
